Segment,TimeStart,TimeEnd,S1_RMS,S1_MAV,S1_IEMG,S1_WL,S1_ZC,S1_SSC,S1_WAMP,S1_PeakAmp,S1_Variance,S1_MNF,S1_MDF,S1_TotalPower,S2_RMS,S2_MAV,S2_IEMG,S2_WL,S2_ZC,S2_SSC,S2_WAMP,S2_PeakAmp,S2_Variance,S2_MNF,S2_MDF,S2_TotalPower,S3_RMS,S3_MAV,S3_IEMG,S3_WL,S3_ZC,S3_SSC,S3_WAMP,S3_PeakAmp,S3_Variance,S3_MNF,S3_MDF,S3_TotalPower,S4_RMS,S4_MAV,S4_IEMG,S4_WL,S4_ZC,S4_SSC,S4_WAMP,S4_PeakAmp,S4_Variance,S4_MNF,S4_MDF,S4_TotalPower,S5_RMS,S5_MAV,S5_IEMG,S5_WL,S5_ZC,S5_SSC,S5_WAMP,S5_PeakAmp,S5_Variance,S5_MNF,S5_MDF,S5_TotalPower,S6_RMS,S6_MAV,S6_IEMG,S6_WL,S6_ZC,S6_SSC,S6_WAMP,S6_PeakAmp,S6_Variance,S6_MNF,S6_MDF,S6_TotalPower,S7_RMS,S7_MAV,S7_IEMG,S7_WL,S7_ZC,S7_SSC,S7_WAMP,S7_PeakAmp,S7_Variance,S7_MNF,S7_MDF,S7_TotalPower,S8_RMS,S8_MAV,S8_IEMG,S8_WL,S8_ZC,S8_SSC,S8_WAMP,S8_PeakAmp,S8_Variance,S8_MNF,S8_MDF,S8_TotalPower,ConcentrationIndex,PatternStability,CoContractionRatio,FlexorExtensorBalance,S1_ActMap,S2_ActMap,S3_ActMap,S4_ActMap,S5_ActMap,S6_ActMap,S7_ActMap,S8_ActMap
11,200,220,0.004301925667538153,0.0032949984109628024,0.06589540266947788,60.66292266212888,5935,9612,17,0.02828919090264779,1.8506564381806726e-05,132.57408764590963,112.7578118611714,5868.744868426243,0.012036007376030484,0.008360255251826649,0.16719352106690696,130.46108015009813,4972,8490,1430,0.08421967278738154,0.0001448654725224038,112.94786220594727,99.85691808725467,45939.29387311571,0.0326652262376033,0.01978333389741421,0.3956392661609564,309.15457237466916,4726,7847,6561,0.33884111958814117,0.001067016881010686,116.36153329126665,108.20749661533256,338369.11544402456,0.011459479583283257,0.008122059267868466,0.16242993143209722,139.4300652668803,5264,8359,1671,0.07415823265544016,0.00013131966850099942,129.18426042663933,118.80823103420987,41643.6898611283,0.009753224499338898,0.006598602113553016,0.13196289924801197,111.76613015241568,5405,8668,933,0.08601715942637483,9.512537785058252e-05,118.89831819316304,104.55724372581348,30165.867631242512,0.006619643772771289,0.004122362805056412,0.08244154415525067,70.02818357243666,5579,9443,392,0.06428920152523165,4.381968248074991e-05,119.59858549579674,100.10693540845462,13895.963279022939,0.004609591570444504,0.003071359169739359,0.06142292771954029,54.49962509512723,5804,9635,97,0.04212499157625948,2.1248333965089477e-05,122.558263288171,102.9071294058939,6738.2064445652295,0.004673262435272034,0.003297720157525153,0.06594983382947288,61.77640739887667,5942,9862,94,0.03549851085375938,2.1839381763221928e-05,135.60757690940667,116.65808207189042,6925.63766086086,0.2081531882885694,0.9989059711514705,0.42432356178402303,2.356692133228725,0.049953640669388184,0.13976122183914985,0.37930617587618615,0.1330666240193573,0.1132537169770909,0.07686681080512589,0.05352623423509754,0.05426557557860424
12,220,240,0.0044767466937775755,0.0034183300766641627,0.06836457959106372,62.61725788928976,5829,9564,29,0.030987570861263927,2.0041260570030444e-05,133.75097634237036,116.15343523781179,6355.927714342411,0.013036552993359403,0.008889245607829306,0.1777796541678632,138.50617948626436,4995,8345,1626,0.10503448474763027,0.00016995170346721785,112.78113758192495,100.30296646020251,53898.84226056705,0.03642297154297455,0.02144666677838872,0.4289206498645056,336.97519528072235,4758,7854,7020,0.31278288643616425,0.001326632847680079,116.68571519504292,109.4532370794533,420731.14382515097,0.011956622751494471,0.0084061914740232,0.1681188572182583,146.81585499668603,5294,8418,1941,0.0809495758706203,0.00014296082761983738,132.29637739431527,120.85357424442148,45338.898876103565,0.00920760249979596,0.006429258036549932,0.12858135782490918,109.02707035323914,5298,8556,743,0.07157532123021194,8.477993974435793e-05,119.8413256491349,106.15313947906778,26887.289188148385,0.0065551871774029115,0.003994904103421175,0.07989571908267067,67.97757782067588,5634,9374,386,0.0735882485059286,4.297047837982309e-05,117.56811081690755,97.60288660534164,13627.74828851267,0.004536434465669286,0.002968772330939266,0.05937369058996965,52.670210629510684,5857,9566,115,0.0686528870385681,2.0579236385100456e-05,123.48596323914985,103.95307441214409,6526.542500807623,0.0045416748829873715,0.0032306045324101136,0.06461017974564102,60.58208506633459,5835,9782,99,0.040312963264922834,2.062681042764104e-05,136.91146361036834,117.7034810804171,6541.630233159108,0.2221094699606716,0.9988716211796447,0.3769890427454874,2.652596989868269,0.04933935356818411,0.14367913608866034,0.4014267489068742,0.1317769527226886,0.10147930770444888,0.07224636995902776,0.04999718754506637,0.050054943505049826
13,240,260,0.004659726083399653,0.0035341184039762966,0.07068027764851151,65.4195960764149,5838,9568,40,0.030563675936335372,2.171304341481186e-05,135.08633953608572,117.80348403800456,6886.120457377646,0.01455942143162781,0.009970042642827357,0.19939495557638462,154.39400547046736,4910,8351,2230,0.09924992135431557,0.00021197667058643098,110.98737038262384,97.70288956292907,67226.72911049734,0.03517723344274318,0.020911337360221546,0.4182143781485097,334.9062202310025,4809,8043,6950,0.3169724077425044,0.0012374371629829384,119.12028665428842,109.30323264307214,392443.4359544159,0.012005682624860866,0.008395561376528492,0.16790626155606675,148.68886348122643,5389,8452,1996,0.0853325875635321,0.0001441364110493518,134.91477028283063,123.70365853566352,45711.72588835977,0.00954824476218232,0.006715153833903305,0.13429910466461423,111.51565453776476,5201,8461,782,0.08299683344403075,9.116896285719994e-05,118.98783285692818,105.95313356389289,28913.517474966422,0.006126858915605827,0.003743541118771162,0.07486860807087428,64.09233443975704,5677,9545,315,0.06352207227077328,3.753839966031235e-05,117.87385638530593,99.80295167226532,11905.007368140738,0.00414369571424338,0.0028092064952267505,0.056182468258910184,49.89823875000811,5832,9834,53,0.041947794498008686,1.7170214126346177e-05,121.68907299370242,100.30296646020251,5445.397980106769,0.004350731937479596,0.0031553695084101546,0.06310552376715808,59.263633640195906,5894,9718,46,0.033989189108792665,1.892886830178851e-05,136.7555759834692,119.00351952905383,6003.141280463496,0.2169967125902393,0.9994562952998115,0.36398765377877557,2.7473459322545595,0.05144798529737428,0.16075041458363318,0.3883914540410405,0.13255461203379235,0.10542206716625036,0.0676465830324516,0.04575049957177964,0.048036384273678144
14,260,280,0.004446747322701957,0.003412159480656684,0.06824117132082164,61.86429911707583,5750,9521,17,0.02226705423886507,1.9773561732004277e-05,132.061897360184,112.4533258070765,6271.029139336995,0.013240367943483199,0.009035588172446244,0.1807064188985759,138.66579127276776,4931,8393,1762,0.10519511681905527,0.0001753073272558855,109.80079478692387,96.55285555067351,55597.33610266035,0.03353798558126747,0.020017823769942277,0.4003446348562075,312.0721696823197,4741,7983,6676,0.2920132240887953,0.0011247963672329042,115.43407968520391,104.10307884852524,356720.296036569,0.011947476204277021,0.008441442618103949,0.1688238592488218,146.91237173998638,5350,8463,1927,0.08570526007946785,0.0001427421679835493,130.41545993132527,117.75348255921084,45269.55269713269,0.009602688165464706,0.0068303758219240285,0.1366034762712235,113.83691972505383,5153,8413,799,0.06385596211724874,9.221159966709165e-05,119.26364223846977,107.00316461856102,29244.181515425746,0.0066980236396388245,0.004142634250147054,0.08285023463480734,69.6950944721475,5572,9367,386,0.05582469486065088,4.486351970580857e-05,116.85596811528669,97.90289547810396,14228.111413685503,0.0043270268476052216,0.002951295577389861,0.05902416585648116,51.1416019858487,5644,9575,53,0.03985782197794523,1.872316106324335e-05,119.63513932773948,100.2529649814088,5937.902852274742,0.003996770698512073,0.0029476503874974586,0.05895126421476292,54.32815377843524,5822,9710,23,0.027906685191873754,1.5974175403460863e-05,133.10883171233868,113.85336721330066,5066.083732899118,0.21202937482911455,0.9998719083158738,0.389797448520372,2.565434955502888,0.05064800558748976,0.15080646164857525,0.3819942888234661,0.13608055453507076,0.10937365417107967,0.07628981682715309,0.049284401395122024,0.04552281701204334
15,280,300,0.00465050984175775,0.003521852291642846,0.07043496265724786,63.37136017026582,5717,9483,43,0.03376154434533296,2.1627241441049226e-05,132.06881502449002,113.90336869209439,6858.909038161895,0.014135747995982087,0.009374655314163852,0.1874875611747158,142.06826866553712,4869,8423,1959,0.10228034917178296,0.0001998193685571219,107.78456364841088,94.55279639892471,63371.13666262171,0.03594665753491364,0.020757819665162967,0.4151441150530538,324.1686992474124,4759,7953,6746,0.33483067263016825,0.0012921621879278169,115.25586514981751,104.60309363646245,409799.04597204976,0.012731151538776605,0.008928200682853491,0.17855873262642027,157.2284868174515,5391,8447,2255,0.09142155595079338,0.00016208221838869642,132.39236677588352,120.403560935278,51403.09713847752,0.010510360590512387,0.007385003909983572,0.14769570996990367,122.68436432632019,5169,8305,1128,0.06830344445622273,0.00011046767935910564,119.84308067120365,107.05316609735473,35033.95319491941,0.006740239602899555,0.00412711539410585,0.08253986669338652,68.98999065283748,5547,9441,414,0.07185712594421503,4.543082968266592e-05,116.3202518834963,97.75289104172279,14408.029298188372,0.004444259260496378,0.00298996368768076,0.05979750519011214,52.64475792153187,5707,9516,83,0.034921146411018594,1.9751440329828028e-05,123.20510243404107,104.75309807284361,6264.013511119359,0.0038392195504327272,0.0028579795456200483,0.057157900417517137,52.719018354821856,5888,9649,13,0.03187112733919518,1.4739606431826355e-05,132.97088942177706,114.35338200123786,4674.549921207997,0.2157654047232845,0.9972427002278819,0.37848413493754174,2.6421186720680434,0.05000647911808628,0.15200032061698202,0.38653090533085144,0.13689683179605827,0.1130168831541187,0.07247713958732277,0.04778868671770688,0.04128275367887363
16,300,320,0.004860419808146911,0.003646802071222265,0.07293388434104238,66.56289405109631,5721,9431,76,0.03579082009029655,2.362368054549196e-05,135.39229944469517,118.50350474111663,7492.063953222471,0.014804623954440165,0.009809293041097988,0.19618005862518567,148.16740914905793,4873,8293,2154,0.11671060765647764,0.00021917687549906654,109.4510775096693,97.65288808413536,69510.21730692346,0.035679841776394085,0.02059007582069906,0.41178933738425866,319.70543355283974,4704,7934,6615,0.2848096860162125,0.0012730510519390692,114.93912821896204,106.40314687303636,403738.09993230365,0.014159573988965193,0.009789226941625023,0.19577874850482407,169.6715939424197,5371,8365,2673,0.1463687576146071,0.00020049353192821677,129.76381369739715,118.15349438956059,63584.94225830086,0.013601077676214799,0.009738060773118512,0.19475545539948222,162.23267543265993,5027,8125,2359,0.09677324331207894,0.00018498931155398981,121.60857904137286,111.05328440085233,58667.90105615299,0.006943308073425583,0.004206469615885578,0.08412690419095938,71.52908437076125,5653,9498,478,0.0707974171457663,4.820952700082646e-05,118.07182984994337,99.50294279950299,15289.271235667888,0.005090258524720807,0.003280486751527985,0.06560779462266615,57.35963017983849,5755,9566,148,0.06714745917814072,2.591073184803665e-05,121.42579342349158,103.45305962420689,8217.384234707371,0.004151639398894334,0.0030137634033442855,0.06027348542585099,55.424831461566306,5784,9657,35,0.03637022325928266,1.7236108680496967e-05,131.9669733139902,111.7033036251707,5466.295918212396,0.20212610831222638,0.9989880473540748,0.42855212277823773,2.333438447386874,0.048951389137029615,0.14910376815732165,0.359347111584136,0.14260719108801873,0.13698233327404646,0.0699290573276879,0.05126619421516417,0.041812955216595456
17,320,340,0.004573854937362693,0.0034419146189054095,0.06883898971003094,63.20951368914323,5876,9590,45,0.027808500642578268,2.0920148810567465e-05,134.87809331308225,117.248812269496,6635.187086438007,0.01355818490705006,0.009044533981471668,0.1808925120520731,137.81137375629413,4967,8479,1841,0.10135491499853885,0.00018382437148425692,108.66532639992931,94.84903917920423,58303.07926218641,0.03217444606344374,0.018650329622716448,0.3730103710112241,288.09196760034484,4727,8021,6039,0.2506257718686404,0.0010351949232171133,115.12579225884477,106.49892116589615,328329.9767050336,0.012273269528640135,0.008751395405218625,0.17502968113713488,153.19102848760318,5418,8457,2057,0.08319008692996524,0.00015063313793669013,132.5412240116962,120.84877580186432,47775.90535025722,0.01403533362729075,0.009755685152579735,0.195115679553466,158.78400548843695,4958,8093,2304,0.193994052271606,0.00019699058277802234,118.115488810433,105.44893180228873,62478.970906234725,0.006678208541574284,0.00412839020665326,0.0825686405449462,69.3653308242381,5500,9377,417,0.06377106338010992,4.459846930128971e-05,117.1243324177944,100.8489783998181,14145.176014775136,0.004813776506836262,0.003087156895450726,0.06174376336702034,53.4590453993886,5717,9564,99,0.06480899356073357,2.317244422544332e-05,117.28659192406303,99.94898751672602,7349.541523947845,0.003920627309806394,0.0028579557086524884,0.057159693194893745,52.593519461902275,5828,9767,33,0.04979600359227481,1.537131776739959e-05,130.86243686115944,109.99888571125425,4875.279324623579,0.19727077278099878,0.9976640082383061,0.47056665178869644,2.125097467487009,0.049700849490836675,0.14732721449683217,0.34961696930692493,0.1333649470647925,0.15251205246266017,0.07256737306683929,0.05230790764578699,0.04260268646532718
18,340,360,0.004517352528021842,0.003390454858800145,0.06780709172197456,62.13530286351778,5803,9488,45,0.029691059144838553,2.0406473840205484e-05,135.44231547593893,119.85354466854707,6471.752222358755,0.013704064966098843,0.008927443687160011,0.17854359316031365,135.2476573449945,4875,8459,1738,0.10064310527046477,0.00018780139072944058,107.42429223968078,93.65276978063774,59559.72978637269,0.03387567052293527,0.01936516501437621,0.38729184579253606,301.5505970665047,4776,8007,6302,0.3155939091891617,0.0011475610186977472,115.88102835668263,107.25317201252962,363939.9256924555,0.012879304798038806,0.008976698621234685,0.17952866270751391,155.5948726909768,5310,8480,2243,0.10245544287071684,0.00016587649207524003,131.85285242757712,119.45353283819732,52606.421110831136,0.011789568489191405,0.00824985695960315,0.16499225940172163,133.98117897093113,5007,8209,1536,0.08082580124306371,0.00013899392320142046,116.9892736742448,106.50314983062381,44080.82642876124,0.00651246252688176,0.003917930774062527,0.07835629802522154,65.89574624812087,5544,9444,406,0.0677003109826413,4.241216806812608e-05,116.65710933251427,98.5029132236286,13450.68457683055,0.004342110354259325,0.0029068710921600796,0.05813570242896828,51.10599059948838,5773,9651,67,0.041606458107846356,1.885392232271052e-05,122.96288330482184,103.253053709032,5979.372754335322,0.0038105166894061584,0.002823790786003554,0.05647414544783836,52.21128309590527,5990,9687,12,0.030801887816869947,1.4520037398670791e-05,133.17988662574572,114.30338052244414,4604.915334193459,0.20771541344453903,0.9994310994403661,0.40714260847045547,2.4561418510255617,0.04940720340408176,0.14988414586702423,0.3705050986377716,0.14086357615718778,0.12894490850084397,0.07122812725621125,0.04749054410632941,0.04167639607054993
19,360,380,0.0049033732364861735,0.0036770967755709663,0.07353684052614948,68.86212795712592,5911,9430,87,0.036120925930273044,2.404306895705565e-05,139.868616584673,123.8585809224486,7624.464170345128,0.015110941446901163,0.010074397645919957,0.20147399383308232,156.67919595197154,5038,8468,2335,0.0965700514371244,0.00022834052877090377,111.34385903096337,98.40681762429504,72410.64702289089,0.03585004386368092,0.02119174553942405,0.4238055475059906,337.58615930247055,4849,8009,7064,0.3024624954149198,0.001285225508203849,117.75162615469036,107.90747582989263,407566.7653652617,0.014491161994219725,0.010334060051836114,0.20666688216317738,179.08074042715336,5324,8348,2888,0.09774281756378445,0.00020999376820008463,131.25835329480324,119.80830031900962,66592.57872470786,0.013280404694871576,0.009544860859883805,0.19088399183852678,154.8537549043035,4926,8148,2093,0.07891938945468888,0.0001763691487464365,117.23389438645846,105.60731647485322,55929.64265684299,0.006196006155917581,0.0038670870672795196,0.07733638310977352,65.24834809956124,5589,9388,344,0.05165992347022021,3.839049220376968e-05,117.22834793578461,99.20687305213484,12174.274954360299,0.004084256339783149,0.002780133382121407,0.055598815489630804,50.36590653595864,5895,9776,56,0.03504270778499735,1.6681149848843994e-05,126.22155712401523,105.35729915365329,5289.875003490264,0.003859672593750738,0.002867217921603677,0.05734038561493882,53.78610020357105,5956,9612,17,0.04078284991336956,1.4897072360179363e-05,136.8502028073576,118.20818946333003,4724.1138252066585,0.20856863117483396,0.9988626798657166,0.38973970448035394,2.565815051697942,0.05014911881273217,0.15454675005240595,0.3666553661025726,0.14820797225369917,0.13582498431254364,0.06336948747148609,0.04177162262936729,0.03947469836519301
20,380,400,0.004649494793623965,0.003494818045949021,0.06989429373412752,64.3488104044168,5789,9501,65,0.028381829309784362,2.1617801833494746e-05,137.17399458148864,121.653597905121,6855.915341080897,0.014448680058756394,0.009483164720533852,0.1896576851188026,144.43685195088742,4967,8580,2012,0.11329370892678484,0.00020876435453510704,108.25128147884465,93.75277273822519,66207.9684119628,0.03385863195233304,0.01949937034546059,0.38997587303177117,305.7559966482899,4759,7988,6322,0.2917843064952214,0.0011464069406366222,115.75542623719602,108.00319419443541,363573.9189381604,0.014331135660343072,0.010148536115932444,0.20296471945959813,175.34224314416855,5341,8263,2880,0.09962004706177847,0.00020538144126484002,130.50511870918007,119.70354023216592,65135.10415102603,0.014535982329881285,0.010380476649696355,0.20760339294205205,169.3358710015985,4920,8028,2679,0.10267991928451038,0.00021129478205022943,118.63857279934282,107.00316461856102,67010.47353963683,0.006654742016561852,0.004042896256432575,0.08085553375554043,67.0763904661238,5612,9321,383,0.056383359296818016,4.42855907295803e-05,114.6806205527042,97.50288364775419,14044.825797289508,0.004339804719261081,0.0029220333920996003,0.05843893945925837,51.51103028593443,5704,9714,70,0.04168697969680986,1.8833903474605155e-05,123.05950067459226,105.80312912751172,5973.023934557367,0.0037835699478760165,0.0027919674998170643,0.055837698547582144,51.85170620190396,5856,9656,17,0.04802508717059669,1.4315401533582496e-05,135.22512441806526,118.10349291076687,4540.016683646093,0.20048321719742668,0.9998458569255169,0.43565158837786483,2.2954122667691146,0.048130398927979066,0.14956909644556202,0.3504960292150843,0.14835230644180916,0.15047282756540795,0.0688882130719104,0.044924565286964646,0.03916656304528247
21,400,420,0.004713283364219092,0.0035482828555442394,0.07096355830159734,65.98406962276017,5803,9547,63,0.03316931411762611,2.2215039711395298e-05,138.01440224809375,121.25358607477123,7045.324623343296,0.014142066816902572,0.0094717284271159,0.18942896601501105,149.2165866426823,5098,8678,2055,0.11885205584175229,0.00019999805331657626,111.83372772313234,98.10290139327883,63427.80512470663,0.033025849182601257,0.01934334426603562,0.38685544373269676,303.6829211938138,4834,8012,6250,0.3198431918350702,0.001090706713831659,115.80120088573801,106.30314391544893,345909.03134250524,0.013919469057277102,0.009921963941348137,0.19843340998535186,171.49322217538693,5323,8367,2677,0.105939789448159,0.000193751618452217,130.5440136624654,118.70351065629151,61446.79757623008,0.01350259369346124,0.009530978823961093,0.19061393890530554,156.37074529383915,5010,8180,2257,0.10001993912236748,0.0001823200361013369,118.46203766680593,107.40317644891077,57821.36140025426,0.006720802760669309,0.004079700685095299,0.0815916005589756,67.85401903998105,5598,9519,374,0.060945586713582744,4.516918918091066e-05,113.41888288040161,95.45282301721167,14325.052076746151,0.00420841856034337,0.002873391083262156,0.057466122054434875,51.06935776599852,5829,9785,64,0.03753277822371011,1.7710785022952325e-05,123.89988170479822,103.70306701817549,5616.8357762124615,0.003845377649447883,0.0028389545706712736,0.05677741217181421,53.718820533242706,6033,9791,22,0.031734509282497395,1.4786928616849795e-05,137.74646167650133,119.45353283819732,4689.557778934446,0.1996078906748701,0.9999327093659394,0.4297402038988597,2.3269873075113825,0.050099814237533784,0.15032300536825416,0.3510480446912969,0.1479569039597141,0.14352573004686803,0.07143872833803697,0.044733357155564285,0.040874416202731835
22,420,440,0.004861387270452022,0.0036655766877624796,0.07330936556666111,67.14006877017881,5816,9491,69,0.03588367005471831,2.363308508939574e-05,134.9893134736985,117.20346629247992,7495.046530143218,0.014880400641758825,0.00985509274301161,0.19709602557293474,151.3027763109736,4993,8497,2141,0.1090555806355378,0.0002214263226423752,108.96652874874297,94.55279639892471,70223.61172590943,0.0344379209570365,0.019880304173414295,0.3975943242684884,312.90550663322983,4840,8077,6496,0.3094998371335132,0.0011859703981765804,115.06547208917368,105.40311729716197,376121.15744018677,0.01419551029681657,0.009995977457716182,0.19991363653371827,174.0594771483022,5338,8336,2855,0.09851369242818864,0.00020151251155117736,131.45904760389973,121.25358607477123,63908.103608521036,0.01372362166691962,0.009742466175474558,0.1948435608408077,158.9797541276922,4914,8204,2380,0.12056460312626174,0.00018833779159121094,118.54454314665699,107.85318975805426,59729.84508882137,0.007117295990974853,0.004240206847464551,0.08480162886696656,70.62214362525756,5578,9474,478,0.07388525503519333,5.065590190484544e-05,116.27547495495097,99.80295167226532,16065.119740695454,0.004403912672719792,0.0029620208362103736,0.05923866468890089,52.552097901063846,5804,9783,75,0.04449748246104718,1.9394446063319797e-05,123.93136640702377,104.25308328490641,6150.795595288549,0.0038481658369753733,0.002870361221567984,0.05740552661271461,54.31409742464141,6027,9791,20,0.02667568835069834,1.4808379528625591e-05,138.1518849190806,120.10355206251567,4696.360766410075,0.20060296956603282,0.9987993745351067,0.42549035341197294,2.3502295457019895,0.049876641875615586,0.15266926341905598,0.3533246283329236,0.1456424563456143,0.14080099466211493,0.07302171242810694,0.045183064629267106,0.0394812383073017
23,440,460,0.005117960356818658,0.003834223546635178,0.07667915823258069,70.13537896268639,5758,9318,91,0.038110519754700874,2.619351685232125e-05,135.81119841790823,120.20832803292951,8306.40762620024,0.015319277226684223,0.01021968248086816,0.20437948922537993,158.08716496788023,4897,8504,2412,0.1114599014420606,0.00023468025450901548,111.61057490979941,97.95678644613515,74421.08143995519,0.03414300291392978,0.02005671456603911,0.4011065007372016,316.59554669392446,4800,8018,6545,0.2686351192691728,0.0011657446469925405,116.81884501889353,107.50744811597274,369677.36161845044,0.015135176903806809,0.010664593696758517,0.21327709707420905,187.761229408199,5446,8387,3298,0.1293532301104211,0.00022907355820425758,132.5859411558854,123.05852549460879,72643.10306387075,0.01540131379472236,0.010952558717321923,0.21903599848114644,180.34340544136026,5020,8037,3131,0.11653337063223283,0.0002372004581769319,120.09249759970476,109.35757629285227,75220.28065423762,0.006203304894305141,0.0037084700402176553,0.07416426234828796,63.11575599577841,5715,9613,341,0.06364236717686833,3.8480991123038564e-05,115.01111417888744,95.85664094805568,12202.973894662857,0.003988845894336904,0.0026714450329295616,0.053425199104369867,48.87202769153513,6096,9858,52,0.06696087847750389,1.5910891565005388e-05,126.61009402407193,107.00741347357287,5045.613061002254,0.003825829327822713,0.002829120445077068,0.0565784888722699,53.68199558298061,6015,9680,20,0.027533745020681552,1.4636970023984378e-05,139.010907785494,121.20839731772926,4641.630979098931,0.19963197085432513,0.9995627160692824,0.4219912181242147,2.3697175605811927,0.05162632027735698,0.1545299020280089,0.34441017139119806,0.1526728297630056,0.15535742819873224,0.06257449900424085,0.040236621880764996,0.038592227456692496
24,460,480,0.005012436270228071,0.0037869198336937062,0.07573615671081556,69.0256811154019,5751,9351,73,0.03006067617621267,2.5124517355707044e-05,135.55252800175714,118.80351361387895,7968.042509731846,0.015484965822627067,0.010523456624468833,0.21046290786484737,164.89123459606873,5009,8343,2588,0.1073967329432004,0.0002397841657430751,113.06099995768743,99.0029280115658,76045.65686780898,0.033757875223955625,0.020135717934089064,0.4027024484047459,322.48212406893225,4849,7987,6756,0.2855088581190318,0.00113959413956927,118.19566846744915,107.95319271564169,361413.2928156181,0.014901213157734437,0.010604750448834873,0.21208873626687155,185.21076038628087,5290,8396,3194,0.09929957128058083,0.00022204614942721625,131.57543068005646,119.50353431699104,70420.18490183803,0.01423500019818891,0.010074601003835086,0.2014860609502693,165.192433545774,5034,8096,2597,0.1068455044617164,0.0002026352261178272,118.65208725185086,107.90319123684797,64264.163677922894,0.0053342078849167324,0.003309395076195404,0.06618594401674066,57.389676532691816,5819,9632,180,0.05838851069957183,2.8453773757384835e-05,115.92351415457559,95.10281266565563,9023.889918014087,0.0037077777699156397,0.00254917975790759,0.05098208731834052,46.45861513628056,5945,9758,30,0.038281381971619406,1.3747615632863289e-05,124.79749651859277,104.30308476370013,4359.947863644287,0.0037640834345491043,0.0028073533025250287,0.056145405501039226,52.36285453119188,5937,9650,10,0.029099893689691583,1.4168323392857807e-05,135.59915493278808,116.15343523781179,4493.372011394092,0.20375620613247175,0.9967823400435968,0.391012746627499,2.557461383612276,0.052105648860773526,0.16097046391737413,0.3509223654678413,0.15490219496818064,0.14797672865497077,0.0554505529881169,0.03854336616318029,0.03912867897956255
25,480,500,0.004783589706949802,0.0036065237095753884,0.07212834093275551,64.83648270285019,5658,9339,60,0.03074886310149282,2.288272890829878e-05,134.45544253026043,120.20355502010311,7257.076985742692,0.014262112154651715,0.009495507010931428,0.1899045236262894,148.23468179086422,4921,8476,2147,0.1155399601463305,0.00020340784105001063,113.10610779552141,100.45297089658368,64509.192409664596,0.03236578901268038,0.01907881126722568,0.3815649402277652,300.2934785258771,4813,7926,6382,0.28539797299211866,0.0010475442816616633,116.76481220411037,107.00316461856102,332220.4064234749,0.013516905933044686,0.009510432645275787,0.19020302748466397,162.83135677801533,5222,8192,2492,0.09983304336373802,0.00018270674568536313,129.79760431436497,118.25349734714803,57944.003294656315,0.010637653607166366,0.0073965902282716964,0.14792742948235896,120.20125034563814,5007,8349,1109,0.09166858194314845,0.00011315967424336416,117.32079224564067,104.55309215766873,35887.698139352346,0.006466571458221008,0.0038371887278625698,0.07674150486014222,63.24843295711792,5594,9559,360,0.06019548546257888,4.181654637609425e-05,111.86216465314692,94.20278604736866,13261.78785516875,0.0040692612619394695,0.002754490938093442,0.05508818948049573,48.69444439876165,5854,9655,39,0.036733296049008546,1.6558885922448828e-05,121.91147517291928,103.55306258179432,5251.520062091931,0.0036927838891181674,0.002757438577835092,0.055147140531799844,50.68930737156382,5780,9651,10,0.022489408869098084,1.3636650800153608e-05,134.43940391792336,117.75348255921084,4324.75624218553,0.20360866139959574,0.9998748088470132,0.3829798892191202,2.6111031627247,0.0532725368387794,0.15883028054300893,0.36044221873568605,0.1505312774250426,0.11846642968618872,0.07201509479966216,0.04531740466126126,0.04112475731037085
26,500,520,0.004880734702972284,0.003661325099452538,0.07322433631527674,66.34754730057159,5745,9454,63,0.039348535432427424,2.382157123610629e-05,133.0545195805333,116.30343967419294,7554.823424887984,0.014551901512821638,0.009784188807939388,0.19567798881116744,153.39939821364214,4960,8500,2297,0.11717963486621089,0.00021175783652905834,112.68502759768778,98.80292209639092,67157.32761525524,0.031975563137694694,0.01875325592940426,0.37505402603731713,300.4393106611299,4818,8082,6283,0.2746599590989146,0.001022436637731981,118.40166775269668,109.35323412186585,324257.7151877177,0.013838792489379213,0.00980195055657872,0.1960332132778799,167.19496351415566,5252,8192,2607,0.09814027153077698,0.00019151217724870775,129.78848826498108,117.80348403800456,60736.57646212962,0.010749636772317057,0.007596689949486764,0.15192930554767642,122.68676964186056,5009,8278,1175,0.07229718812336385,0.00011555469070706607,116.66509391964453,105.20311138198709,36647.25872012304,0.006512189354439046,0.0038229774992177435,0.07645728869318737,63.562575796188966,5543,9506,355,0.07584543753895003,4.240861011504598e-05,112.9319112700338,94.85280527168703,13449.556200074545,0.004249793478262494,0.002812809444404391,0.056254525111318586,50.37631339325046,5939,9757,78,0.04826782417525663,1.8060743314171187e-05,124.03988710629137,105.10310842439965,5727.822287976502,0.0038141723125226434,0.0028225392351626374,0.056449115171312333,52.30257174051011,5921,9666,17,0.05639279747834097,1.4547909650929134e-05,135.0893108982675,116.10343375901807,4613.754799154804,0.1999286089716992,0.9988305478924913,0.38815263665384764,2.5763060857211033,0.05388743174641981,0.16066527833919272,0.3530372128373487,0.15279195266854972,0.11868506549111842,0.07190006847604077,0.04692130794504907,0.042111682496280785
