Window,TimeStart,TimeEnd,S1_Envelope,S2_Envelope,S3_Envelope,S4_Envelope,S5_Envelope,S6_Envelope,S7_Envelope,S8_Envelope
1,0.0,0.2485588,0.0026744321543979623,0.007227927406798369,0.021089538551458575,0.0066519957640596645,0.004382056023983706,0.003095280355058366,0.0018318142192398166,0.002848865047141871
2,0.2493529,0.4979118,0.0028805741380006746,0.00715096617576314,0.011813650524787235,0.0060498480538362254,0.006337899758097246,0.0029265979297646745,0.0020363127338739167,0.0031258141254443847
3,0.4987059,0.7472647,0.003128687265425146,0.00901969867493663,0.02061382414253261,0.006760583495435427,0.0052028778852244405,0.003743585588660558,0.0023379270553055085,0.002811430793381337
4,0.7480588,0.9966176,0.003231178049594067,0.008379822732606313,0.015195527844447356,0.006032079300666701,0.00442608724017504,0.002640257295427061,0.0018972469675724224,0.0026161242068016813
5,0.9974118,1.2459706,0.0027689457662204192,0.00633691682958005,0.011680239489964779,0.00577058978304376,0.00476118943872529,0.002489831901670333,0.0018710179332947882,0.0023368451700436824
6,1.2467647,1.4953235,0.002981710302772635,0.0076751988033242355,0.020587992093224997,0.006459985187504756,0.003762766101983632,0.003155100030126725,0.0019215691415202635,0.0030200873674085887
7,1.4961176,1.7446765,0.003162017887488124,0.007042027445515994,0.010791511016964187,0.0055540782392405254,0.004822073071815928,0.0020982902352720584,0.0018194948877105223,0.0026739704006396043
8,1.7454706,1.9940294,0.003147393381092433,0.008754703442851336,0.01930555567502193,0.006244497470661377,0.004459148027448067,0.003353148532929557,0.0026368916910043862,0.0030628458397333564
9,1.9948235,2.2433824,0.0030279821256982823,0.007455528092038833,0.018253529364089634,0.006409927245766678,0.0038166343869547956,0.003028939496131513,0.002249396595577493,0.003038796004245964
10,2.2441765,2.4927353,0.0027489245021340425,0.006795923502191687,0.011489224219945852,0.006164011661053808,0.005046813279446681,0.0025451207915156166,0.0018775832296192769,0.0025995047910321806
11,2.4935294,2.7420882,0.0029142679070012357,0.008386793478098035,0.022912528879316156,0.00737941863525921,0.00479883551759118,0.0037542763170202963,0.0022811539743119312,0.0029690129420401334
12,2.7428824,2.9914412,0.0031054709432888528,0.006934055418719855,0.012349647626645427,0.005551661049050897,0.005582581218467481,0.00322554593493395,0.002322795926857381,0.0031537042785105642
13,2.9922353,3.2407941,0.003191826496722702,0.007659209711279997,0.020571559471186766,0.007825428851035777,0.005461966478541072,0.0045363700660231,0.002516365829912538,0.003502799038303778
14,3.2415882,3.4901471,0.003359219549276957,0.006908589903868723,0.011999140532597319,0.006885835990899651,0.005853899535256593,0.003267173052533507,0.0021752210142350972,0.0030737400562823366
15,3.4909412,3.7395,0.003092452079527266,0.007544399069836372,0.02254036983121214,0.0077760746937081335,0.005265833842843857,0.005106404980191757,0.0025451419736822662,0.003670422579676795
16,3.7402941,3.9888529,0.0031595274902534495,0.0064640034209920115,0.0135595135271151,0.007828301497057889,0.006872130986863352,0.004214247922664139,0.002562781638299124,0.003019766344037497
17,3.9896471,4.2382059,0.003372144324274057,0.008793270628641475,0.019282135221688715,0.00785598136126021,0.00659028939589032,0.004500560848912596,0.002926568861338157,0.0033799003998024124
18,4.239,4.4875588,0.002906029342167881,0.007250279707115783,0.01453290017324349,0.006714606350155204,0.006627263356240182,0.002820574793877941,0.002045597541386016,0.0028556728141908216
19,4.4883529,4.7369118,0.0031518490247193966,0.007457474776397761,0.014496091954094332,0.006700628074744734,0.006704763362282346,0.004026829676234699,0.00239648429661431,0.0031912535894732465
20,4.7377059,4.9862647,0.0029869237462473476,0.00714582346154325,0.015867226157794997,0.007047055903501798,0.006395002799723914,0.003918094030530228,0.0022958115128451145,0.003393745517576498
21,4.9870588,5.2356176,0.002956593348707439,0.006740825428785332,0.014649128375124719,0.007365688930075808,0.007549866881003933,0.004162372904213173,0.0024174183362384565,0.003627542280942566
22,5.2364118,5.4849706,0.002909462621438457,0.006939004082915475,0.016033850486747835,0.00637552417240194,0.004839523856825057,0.0029427695098017434,0.002045643166251921,0.0026071495238448286
23,5.4857647,5.7343235,0.002969837745268896,0.005669086293593356,0.010168044544711414,0.005523366091616432,0.004033224932852536,0.0023630780549678183,0.0020881343898968047,0.0026386926587656082
24,5.7351176,5.9836765,0.003308180500779467,0.0077942004675865045,0.019400065979365933,0.006866445640588504,0.004324358182358591,0.003741157575146566,0.0027921304609855465,0.0035453170047370047
25,5.9844706,6.2330294,0.0029594316250776136,0.005705914294815791,0.01067693102404077,0.005207117803961657,0.0043381267755322,0.0024012979633596474,0.0020741757285749054,0.0028224971251496656
26,6.2338235,6.4823824,0.002953901424011911,0.006726474604420108,0.012768463485662278,0.00583265072365172,0.005565711021987906,0.0031074374082312155,0.0021273352339261204,0.0026969441430173737
27,6.4831765,6.7317353,0.0031186673929591486,0.008954776169349322,0.0213312947992898,0.006813945104083872,0.00505433769462577,0.004881355888939751,0.0029276578623895285,0.0033663342406529836
28,6.7325294,6.9810882,0.003043875739433711,0.007651276039325445,0.011642631095602573,0.006398701061487567,0.005934103482111336,0.003049558090427768,0.0022439900107976067,0.0028554896273229984
29,6.9818824,7.2304412,0.003485556689572557,0.009149513281321952,0.023388078442037587,0.00811142204985726,0.005627939729635644,0.005012648531150597,0.003217755512390174,0.003496660188225823
30,7.2312353,7.4797941,0.003642344599769743,0.008869185125623104,0.0158252259252408,0.006817449831433069,0.0055600686633468155,0.0029654266867073695,0.002465755982285747,0.003331970977052504
31,7.4805882,7.7291471,0.004230206116982818,0.012115657996127387,0.026359652833562983,0.009289063865340983,0.006602402535861697,0.004650852504763065,0.003183148788893132,0.00405793869239699
32,7.7299412,7.9785,0.003776308801847113,0.01178153670420495,0.030200092518374265,0.009173686752468366,0.005967419310116048,0.004907095846245469,0.0029309330509785974,0.003576798207152086
33,7.9792941,8.2278529,0.0036650835867893116,0.008679755209264476,0.015347715330688669,0.007007882920024209,0.007081423709109278,0.0034909127333428596,0.0025549348791544745,0.0036427089280480075
34,8.2286471,8.4772059,0.0033580933561543572,0.010480304030883836,0.0271023310467477,0.008292639586635177,0.005835065868421558,0.0034843917139144296,0.0024306452795497886,0.003792019439257419
35,8.478,8.7265588,0.003223942753146409,0.007177844838356717,0.012784021987380724,0.005998880504360482,0.006223508259916011,0.0022950189848913584,0.0018594205118127398,0.0029169842944262226
36,8.7273529,8.9759118,0.0032272475871525388,0.009036171803757001,0.021857168140631402,0.007463009285047386,0.005499743881460854,0.004033925619674291,0.002413813967494603,0.0038713827812688717
37,8.9767059,9.2252647,0.0033725123148119897,0.00937658446631667,0.019510480477382637,0.007214654548343615,0.005772667536022697,0.003015209686791112,0.002398017179823216,0.003307861769295721
38,9.2260588,9.4746176,0.0032797844254458955,0.008069341280648833,0.01738204321013282,0.006495507504903153,0.0058052835034151686,0.003756117848020891,0.002485424479446361,0.0034870904126628483
