Segment,TimeStart,TimeEnd,S1_RMS,S1_MAV,S1_IEMG,S1_WL,S1_ZC,S1_SSC,S1_WAMP,S1_PeakAmp,S1_Variance,S1_MNF,S1_MDF,S1_TotalPower,S2_RMS,S2_MAV,S2_IEMG,S2_WL,S2_ZC,S2_SSC,S2_WAMP,S2_PeakAmp,S2_Variance,S2_MNF,S2_MDF,S2_TotalPower,S3_RMS,S3_MAV,S3_IEMG,S3_WL,S3_ZC,S3_SSC,S3_WAMP,S3_PeakAmp,S3_Variance,S3_MNF,S3_MDF,S3_TotalPower,S4_RMS,S4_MAV,S4_IEMG,S4_WL,S4_ZC,S4_SSC,S4_WAMP,S4_PeakAmp,S4_Variance,S4_MNF,S4_MDF,S4_TotalPower,S5_RMS,S5_MAV,S5_IEMG,S5_WL,S5_ZC,S5_SSC,S5_WAMP,S5_PeakAmp,S5_Variance,S5_MNF,S5_MDF,S5_TotalPower,S6_RMS,S6_MAV,S6_IEMG,S6_WL,S6_ZC,S6_SSC,S6_WAMP,S6_PeakAmp,S6_Variance,S6_MNF,S6_MDF,S6_TotalPower,S7_RMS,S7_MAV,S7_IEMG,S7_WL,S7_ZC,S7_SSC,S7_WAMP,S7_PeakAmp,S7_Variance,S7_MNF,S7_MDF,S7_TotalPower,S8_RMS,S8_MAV,S8_IEMG,S8_WL,S8_ZC,S8_SSC,S8_WAMP,S8_PeakAmp,S8_Variance,S8_MNF,S8_MDF,S8_TotalPower,ConcentrationIndex,PatternStability,CoContractionRatio,FlexorExtensorBalance,S1_ActMap,S2_ActMap,S3_ActMap,S4_ActMap,S5_ActMap,S6_ActMap,S7_ActMap,S8_ActMap
1,0,20,0.015289568976291908,0.013194408875968745,0.2638908507066935,100.90751769000009,2118,5757,38,0.04746618620727418,0.00023377091909236112,57.23721732674704,49.949494011610454,74144.49076733709,0.00729091909305919,0.005573919501895807,0.11147951931404117,69.69833898663614,3897,7991,50,0.06667594884035288,5.3157499601092436e-05,85.73314696973064,69.09930002406972,16859.820518786615,0.008349804149109475,0.005988289887200556,0.11976701097157873,71.5203380360117,3710,7777,109,0.09704944501145096,6.971922725370214e-05,80.54836213507916,65.89933243974232,22112.658927138746,0.006405462154694053,0.004853629693210841,0.09707357720962222,66.72958110761161,4295,8905,53,0.05872381257533828,4.1029930228424844e-05,92.34390332143927,66.09933041376277,13013.352108942336,0.007356183989463639,0.005323453177962696,0.10647014209090021,88.15218088163509,4928,9150,418,0.05612193981708227,5.4113431986283816e-05,120.29633614393374,101.4989718153846,17163.011008969796,0.00464506128082228,0.003191726950199223,0.06383518564788401,55.06314633764203,5344,9547,83,0.0335942138887581,2.157659369508817e-05,125.94544676089137,103.54895104909434,6843.3899231973555,0.007736422369494445,0.005767558865508553,0.11535234581763233,69.93696803508644,3156,7747,263,0.061003523386481795,5.985223106970178e-05,92.75530895110586,69.74929343963622,18983.17041240638,0.007250871760327141,0.005783796956556456,0.11567711092842774,58.84708881270595,2774,7709,72,0.11162087459712362,5.2575140968391776e-05,74.8967860392016,49.949494011610454,16675.115406666762,0.1415779471128089,0.7896261408879908,0.7228604283810309,1.383392921700902,0.23769509277764306,0.11334627502882633,0.12980794128174733,0.09958076146584342,0.11436089784978574,0.07221317185689968,0.1202721695906169,0.11272369014863765
2,20,40,0.09010668366989803,0.03650897111722631,0.7301578272883327,261.60393184933537,2116,6201,2533,1.1041023032773576,0.008119214429301943,55.705523093709175,49.95147731492638,2574944.8159493003,0.00852179389968762,0.006448828672241214,0.1289727589627039,75.25686292079114,3575,7585,73,0.05184521331136186,7.262096845057877e-05,79.95817321685792,66.4019638380603,23031.1673462124,0.00864663833030736,0.006345394782938049,0.12690414235778552,73.9601129455859,3689,7534,94,0.07417234843526574,7.476435403946261e-05,78.98057292111869,64.80191651666125,23710.925179773083,0.0069601135157520274,0.005379484825188643,0.10758651453853152,67.69813964847484,3853,8452,35,0.04569032929108073,4.844317766260902e-05,84.36032914181327,58.251722794683914,15363.371700132633,0.007147187058342708,0.005106417333899615,0.10212532623217038,83.78944888402962,4907,9256,380,0.06775871903789607,5.108228064482146e-05,119.70003720989916,99.40293984191555,16200.342395016536,0.004510598651586136,0.003088849999809233,0.061775172941428584,53.18393415902132,5291,9584,68,0.03196028543481749,2.0345499469502296e-05,125.0847491248741,104.80309955163733,6452.414681625587,0.007821546214525259,0.005559544496793902,0.11118760146534203,72.7822883596732,3542,8168,287,0.05469680701438383,6.117658517392312e-05,96.49858967257705,77.45229065147244,19401.67145759416,0.010738200627764597,0.007152770434165772,0.14305117781964719,66.19399139701771,2744,7829,302,0.09608282193396439,0.00011530894973726838,62.66717731032073,50.001478793720096,36569.32390983361,0.4103666188144355,0.8298094676805831,0.26452025970265414,3.780428769894959,0.6237795833211135,0.05899363766809425,0.059857895498259615,0.04818262676971477,0.049477676722669624,0.031225423385048214,0.05414604821654646,0.07433710841855355
3,40,60,0.019622351427216,0.011393311680307173,0.22785949446235393,97.75785437985664,2569,7102,293,0.7836062690134447,0.0003850366682916753,56.790132651456204,49.95147731492638,122111.34237198366,0.009489585253447844,0.007249809986585447,0.14499191146914603,83.23917212791413,3612,7271,91,0.06690707514091715,9.005222823695972e-05,79.09178018229204,65.95195052891681,28559.35389840156,0.009682933412770378,0.007195745938372668,0.14391066248377463,83.32216026264504,3566,7293,173,0.06802009635271677,9.375919783117842e-05,80.64095943591086,67.75200376549073,29734.99006648534,0.007881926228163031,0.005856791375728539,0.1171323632225077,73.0273262231449,3901,8277,117,0.11104533411696971,6.212476007260932e-05,84.25027752995157,62.30184257697524,19702.377647982972,0.007328991371285884,0.005240435354065658,0.10480560736383314,84.12011216511655,4763,9178,424,0.06819592270727168,5.371409594745139e-05,117.80971662069314,98.45291174483488,17035.001859802418,0.00557389303622389,0.0034971248328737664,0.06994042810815798,58.538891694169386,5156,9415,174,0.1034741869977639,3.1068283578803954e-05,120.10686260821932,100.40296941778996,9853.061085930944,0.007983350819750082,0.005315491908812343,0.10630669406281518,74.06316704123903,3942,8530,356,0.1183044858257475,6.373388965643288e-05,100.18863271538152,82.20243113687584,20212.700403483024,0.005836095192829227,0.004555160398828072,0.09110051359921327,52.120244005720416,3245,8499,43,0.05141334710441897,3.406000656577215e-05,82.1013090130333,50.05148027251382,10801.862434032852,0.15100871604458518,0.971599722808283,0.5724970976151745,1.746733746189553,0.2673376686928848,0.12928744080082258,0.13192164324852995,0.10738446869949703,0.0998512066373598,0.07593950069515269,0.10876629156428388,0.07951177966146936
4,60,80,0.011129484493156646,0.009122450314293606,0.18244361035656675,82.09189361590232,2659,7363,17,0.03981625501945671,0.00012386542497891273,61.873746647646826,50.001478793720096,39282.942543522666,0.009363973212477634,0.007163043578728508,0.14325663463433697,80.604644721728,3501,7259,100,0.06416159271033271,8.768398499111636e-05,77.996804353678,65.30193130459845,27808.284232500933,0.009032290677950134,0.0067039031017616735,0.1340740966765896,77.79794512812262,3623,7480,128,0.06424816541701814,8.158227231223611e-05,79.86303029092257,66.4019638380603,25873.17418365282,0.007486838357316481,0.005809378710766604,0.11618413796786004,71.57505052319503,3755,8270,38,0.06399942124938796,5.6052748528936755e-05,82.95944418926318,59.2017508917646,17776.687079898267,0.007060146564110185,0.005094610359816446,0.10188919373433211,82.3398431429706,4821,9162,349,0.048923462694787055,4.9845652088606976e-05,117.53131456741046,97.05287033861072,15808.155402320856,0.004516826580026877,0.003049312064392315,0.060984437619778786,51.781663507266494,5161,9487,53,0.03144133495135262,2.040172177256537e-05,123.0192422597896,101.7530093452204,6470.245141588625,0.007163326212741473,0.0047153306225987965,0.09430382333394137,68.04503844798388,4057,8700,260,0.054201249863851275,5.131324204632676e-05,103.7082238472683,87.75259528297877,16273.589981795893,0.0049151393561068955,0.0038415393292664402,0.07682851431483893,46.43294259138896,3533,8854,16,0.03968539898134396,2.4158594469185854e-05,84.67142386451177,50.05148027251382,7661.707684988415,0.13446243000870364,0.9972562865105468,0.6391187646132526,1.5646544200671781,0.18344893228173628,0.15434774978122826,0.14888057770753663,0.12340665946029866,0.11637343578087261,0.0744515178503726,0.11807416112769825,0.08101696601025668
5,80,100,0.010394291676327915,0.008485702105581614,0.1697090228188885,79.10532201641135,2766,7575,10,0.03945488082669156,0.00010804129859688595,63.47997736148982,50.001478793720096,34264.44567425969,0.009287598802088052,0.007168491777444595,0.1433655953860492,81.47396693861737,3507,7276,60,0.045519786837579,8.625949140140088e-05,78.86276148265883,66.10195496529796,27356.517326215864,0.009303055389704206,0.006969228051877522,0.1393804387392002,82.2173676647476,3667,7333,132,0.06020718180229222,8.654683916091518e-05,81.16885483007752,67.25198897755354,27447.64740169036,0.008071378357892598,0.006215688576285736,0.1243100949459597,72.61969519957903,3602,8008,45,0.0604248340690694,6.514714847208656e-05,77.90839274455013,53.90159413963027,20660.90428978868,0.006126774913703692,0.004516340678904154,0.09032414216259901,71.16200727174113,4718,9252,219,0.04092071938951042,3.753736872311224e-05,114.91273637967831,91.00269140457058,11904.680414539242,0.0040175574941554515,0.0027136735265949363,0.054271865394024274,45.95032345131239,5244,9723,24,0.0338378738405026,1.614076792119225e-05,121.03698772029189,99.10293096915323,5118.917235899144,0.006142896963392942,0.003970260120548529,0.07940285400213346,57.73917473221514,4332,9060,112,0.047194086505520844,3.773518302763128e-05,101.20318747411162,84.70250507656185,11967.41566095713,0.004422319743109675,0.0034292687303666084,0.06858334619489904,43.54770297975698,3838,9284,15,0.043247271210931554,1.955691187148298e-05,87.51963508923855,51.15151280597566,6202.320344898438,0.13694313409921235,0.9980945669732673,0.5588667939121735,1.7893351526574166,0.17993827627397768,0.16078002919409914,0.16104760218698164,0.13972572197313662,0.10606218792197297,0.06954897869340172,0.10634128090121789,0.07655592285521226
6,100,120,0.009658322633655363,0.0077763094561080735,0.15552776460250464,76.03369128135988,2951,7775,11,0.039045664745004746,9.328319253529966e-05,65.83837918694769,49.99949350511557,29586.37815122488,0.009950058619299245,0.007615819588630882,0.15231793473771268,84.52090906923591,3443,7073,103,0.05594845805414472,9.900366182317561e-05,77.22153672062176,65.09934054366047,31400.723927754876,0.008874519289963727,0.006675505409013302,0.13351146063770258,78.25303100672416,3684,7387,95,0.04787894888456905,7.875709206588674e-05,80.21602707258769,65.8493329462372,24979.17409609646,0.008045512616842805,0.006209684363049891,0.12419494534308759,72.0463706801933,3578,8107,50,0.06774991883873424,6.473027222834799e-05,78.55378657565255,54.74944538810155,20530.325542050985,0.006095080536645721,0.004570049427111936,0.09140191443428047,71.9210039937157,4665,9260,225,0.03480520353125974,3.715000669998999e-05,115.68701730431145,91.99906804941264,11782.767251736866,0.004380759443109145,0.002965385538964935,0.05930831156642695,49.85761172512959,5216,9498,44,0.03154614542826132,1.9191053197824943e-05,121.28763483554751,100.1989849842516,6086.774488946664,0.006799357094115885,0.004438440884444283,0.08876971691703588,64.40818056372522,4307,8895,175,0.049962674649496046,4.6231255973723376e-05,101.99151288025243,87.84911008848805,14663.042541939398,0.004309745862084631,0.0033164842549103938,0.06633035701793812,44.179657824788386,4003,9434,6,0.037528910738824375,1.8573909267493818e-05,90.7976228888257,55.14944133614247,5891.036649008199,0.13529716183367738,0.9988086705384147,0.590908311334281,1.6923099249390874,0.16619798412171324,0.17121810350981695,0.15271049352831748,0.13844515542333014,0.1048826112642113,0.07538300551587049,0.11700162494344493,0.07416102169329536
7,120,140,0.009469698507608908,0.007589669988904803,0.15178891048834384,76.4630996925781,3084,8087,12,0.04531519597459868,8.967514007443326e-05,67.07354834476922,50.001478793720096,28439.763361939175,0.01051972405487723,0.007991513802900562,0.15982554907764548,88.31102565140569,3451,7169,126,0.09207950581141791,0.00011066457008033996,76.16746658345053,64.55190912269265,35096.395534183306,0.010009760653791062,0.007415583428449603,0.14830728225143927,85.06620108883274,3533,7348,149,0.06928560246312025,0.00010019530710169099,78.31172475672665,64.65191208028008,31776.15135681653,0.007930572891080177,0.006205868992225841,0.12411370907304571,72.50223863830664,3588,8022,17,0.044805666810346104,6.289398611210356e-05,78.87586229859465,54.65161632153607,19946.331619138182,0.0063670399241094276,0.004748422543635057,0.09496564218079549,74.45707029416286,4728,9111,259,0.03807697115640347,4.053919660120746e-05,115.11128094674454,91.65271062888894,12856.686449159752,0.004621313763135933,0.0031741706773149845,0.06348153602436339,53.06316883850363,5105,9462,40,0.041533710997867616,2.135653781414414e-05,120.30952384851135,100.30296646020251,6773.057518063806,0.007179878259683787,0.004782098139060935,0.09563913417019856,70.49595692392518,4415,8688,208,0.05281114407543508,5.155065146069567e-05,102.94984708138597,86.50255831313576,16348.882504996234,0.00459526877077,0.0034976657741499755,0.0699512466137154,47.89191242286972,4165,9190,12,0.026479696692447804,2.1116489917157538e-05,93.9281747349989,64.35190320751776,6696.928220912291,0.1351890292619043,0.9988303009811985,0.6001488818770343,1.6662532084911756,0.15602554555450135,0.17332607616031376,0.16492376875809117,0.1306664579549491,0.10490522765093842,0.07614212854743486,0.11829779180213072,0.07571300357164051
8,140,160,0.008732240683888146,0.006956454898802626,0.13912498323302225,73.02808886467564,3243,8189,4,0.03454812077510566,7.625193919627008e-05,69.03968023010863,50.05148027251382,24182.70107892664,0.010677461505091742,0.00812203394930194,0.16243587480300725,91.04122033871434,3423,7138,207,0.06330390734890795,0.0001140081411991948,78.4059097280803,66.65197123202888,36156.78274211092,0.010240379364049436,0.007585877139687305,0.15171305574746416,88.95080809672359,3599,7349,225,0.07570966560213582,0.00010486536805585425,80.48645295069237,67.10198454117237,33257.22435332364,0.008047127573787692,0.0062940357057732444,0.12587699119338325,71.57471404629025,3512,7975,41,0.07392095398196555,6.475625780994531e-05,77.15042611635359,51.15151280597566,20536.93639944068,0.006235773645985685,0.0045951443572579825,0.09190016911730031,70.53552797530746,4562,9222,298,0.043209160559779226,3.888486881581098e-05,113.71065786492902,87.65259232539134,12332.029440531665,0.0043351565695680175,0.0029233941793190476,0.05846615439874169,48.6408598104365,5175,9641,38,0.03332836932482504,1.8793579195902632e-05,118.72016151367166,97.5528851265479,5960.235407624613,0.006499101520201318,0.004228308949216534,0.08456367793961297,61.95129693327281,4417,8902,122,0.05083253630879234,4.223831919622436e-05,101.45418831509363,86.20254944037345,13395.549778339897,0.0041952661634745946,0.0031292679514632544,0.06258350806729086,44.501951173463475,4398,9617,12,0.0804605726989541,1.7600252427971877e-05,97.4140415804458,67.60199932910957,5581.781235540255,0.1373186456734588,0.9997151818793247,0.5641080173253972,1.7727101358021742,0.14809819195833526,0.18108900119146873,0.17367611861425358,0.13647872147350995,0.10575828540043315,0.0735239525628204,0.11022430775086184,0.07115142104831702
9,160,180,0.008808478253920792,0.00698081603165219,0.1396121914804036,74.98977800579661,3240,8213,10,0.041500556499490235,7.758927282990563e-05,71.24588750185093,50.05148027251382,24606.825892615125,0.010940491037224762,0.00840021887974658,0.1679994088655154,91.80191336972042,3393,6999,175,0.07168322833702948,0.00011969433637509113,76.43063674564348,65.45193574097961,37960.114692282,0.01060072575837299,0.007893463132744971,0.1578645936715045,90.99123811431323,3598,7203,232,0.08002143789034555,0.00011237538645182572,79.39215946042529,66.10195496529796,35638.967452335884,0.008192516184972501,0.006437114458061629,0.12873848160806983,73.71756802121348,3454,8086,35,0.045903860051981576,6.711732134282171e-05,77.37000807104619,50.10148175130754,21285.72907600381,0.006896137608544613,0.0050964891102046675,0.1019267676308157,78.05568275019961,4506,9120,280,0.05656012636516285,4.7556713605346225e-05,112.16889981574967,90.35267218025221,15082.236616356993,0.004590904411262348,0.00309655177450764,0.061929203879797036,51.52243366219132,5111,9578,63,0.03693206577636,2.1076403306527815e-05,119.59904113667986,99.80295167226532,6684.215068534218,0.0067107680496443865,0.0043681619695563135,0.08736065562334788,64.74294665516074,4477,8836,165,0.052843274734620665,4.5034407800549056e-05,102.17251495885783,87.45258641021645,14282.30722505261,0.004389588224857963,0.00317150367185268,0.06342819749265101,45.83873568358593,4454,9463,33,0.06568907793846405,1.926848340684344e-05,100.84440187279421,79.1023394516652,6110.8475323175235,0.13640236927607932,0.999584712016763,0.5860431348084167,1.7063590384467344,0.1440951172732553,0.1789720418886416,0.1734139288650062,0.13401878808194764,0.11281173987044028,0.07510115714217687,0.10977933772802365,0.07180788915050848
10,180,200,0.008742795209390386,0.0068683205299344095,0.13736234798713656,74.39153324548047,3333,8306,12,0.038492180657266846,7.643646757190204e-05,71.17111709750034,50.05148027251382,24241.222797790753,0.010987006964266861,0.008403090274985817,0.16805683507186986,91.88522963142258,3407,7039,169,0.07297554081227473,0.00012071431593562304,75.46130943121327,63.00186328008733,38283.59316481591,0.011051653373059973,0.008139246258409012,0.16278011080406798,95.26914790079925,3621,7279,329,0.0866560599979352,0.00012213904178376726,79.94828773753994,66.20195792288541,38735.43373002972,0.008181492436302293,0.006410218103559338,0.12820057042721755,73.77335719433047,3535,8028,44,0.053229338643052834,6.693681746957863e-05,78.24032940290246,52.151542381850064,21228.48369632907,0.006699825219631046,0.004905802752670811,0.09811315327111789,74.14072251727275,4479,9062,264,0.0522258413672653,4.4887657969482655e-05,110.58800108934359,89.55264851955269,14235.766673619191,0.004526025528369345,0.0030676640637146203,0.0613514667510174,49.776927028762486,5033,9454,47,0.03378426058508152,2.048490652934352e-05,116.26586014130027,94.8028037928933,6496.626531081047,0.00659382680571054,0.004312368841861719,0.08624482607109067,62.627300492578016,4453,8912,128,0.052494100999067726,4.347855161368556e-05,99.79926119927653,83.95248289465604,13788.879707204524,0.004834242438874816,0.0033501424858127377,0.0670008681069948,47.895557342448086,4424,9469,58,0.10212061549440345,2.3369899949887096e-05,96.88540316725714,72.85215460245018,7411.5794390208375,0.1365543964410609,0.998205173623889,0.5814221244875664,1.7199207905639042,0.1418896399091844,0.17831167544278181,0.17936084283666343,0.13278007638332784,0.10873362181089073,0.07345432634065796,0.10701333940441606,0.07845647787207785
