Segment,TimeStart,TimeEnd,S1_RMS,S1_MAV,S1_IEMG,S1_WL,S1_ZC,S1_SSC,S1_WAMP,S1_PeakAmp,S1_Variance,S1_MNF,S1_MDF,S1_TotalPower,S2_RMS,S2_MAV,S2_IEMG,S2_WL,S2_ZC,S2_SSC,S2_WAMP,S2_PeakAmp,S2_Variance,S2_MNF,S2_MDF,S2_TotalPower,S3_RMS,S3_MAV,S3_IEMG,S3_WL,S3_ZC,S3_SSC,S3_WAMP,S3_PeakAmp,S3_Variance,S3_MNF,S3_MDF,S3_TotalPower,S4_RMS,S4_MAV,S4_IEMG,S4_WL,S4_ZC,S4_SSC,S4_WAMP,S4_PeakAmp,S4_Variance,S4_MNF,S4_MDF,S4_TotalPower,S5_RMS,S5_MAV,S5_IEMG,S5_WL,S5_ZC,S5_SSC,S5_WAMP,S5_PeakAmp,S5_Variance,S5_MNF,S5_MDF,S5_TotalPower,S6_RMS,S6_MAV,S6_IEMG,S6_WL,S6_ZC,S6_SSC,S6_WAMP,S6_PeakAmp,S6_Variance,S6_MNF,S6_MDF,S6_TotalPower,S7_RMS,S7_MAV,S7_IEMG,S7_WL,S7_ZC,S7_SSC,S7_WAMP,S7_PeakAmp,S7_Variance,S7_MNF,S7_MDF,S7_TotalPower,S8_RMS,S8_MAV,S8_IEMG,S8_WL,S8_ZC,S8_SSC,S8_WAMP,S8_PeakAmp,S8_Variance,S8_MNF,S8_MDF,S8_TotalPower,ConcentrationIndex,PatternStability,CoContractionRatio,FlexorExtensorBalance,S1_ActMap,S2_ActMap,S3_ActMap,S4_ActMap,S5_ActMap,S6_ActMap,S7_ActMap,S8_ActMap
1,0,20,0.0053676672144053585,0.003953644418042388,0.07907368936923094,62.603076206204044,4875,9272,64,0.050069838850031176,2.8811851003526253e-05,110.89281150913999,88.84909995859036,9138.176934511705,0.006773657756879804,0.004945738609465217,0.09891577419597673,77.40360517505552,4916,8833,165,0.06770604333395285,4.588243572908754e-05,110.31447798459247,91.99906804941264,14552.408168434049,0.015700469592691235,0.011301349996687115,0.22602928958732046,159.3235669273338,4308,7679,2163,0.14537171596560317,0.0002465047453689698,99.57098083292564,86.49912376384992,78183.24403301363,0.01479724493441608,0.010998793078613523,0.2199780899278152,128.78170738363255,3676,7470,915,0.1264469237793598,0.000218958447658382,79.29799034000659,65.54933598520651,69446.45921895085,0.012869928600210613,0.008592643918890431,0.1718546192475189,151.27956711937495,5128,8869,2439,0.10724454716390547,0.00016563503382447498,136.59037114599013,125.34873021732473,52534.01616168915,0.011215041793961938,0.007277018862213247,0.14554185156833074,132.2919411695891,5299,9091,2143,0.08481087492763908,0.00012577714586306293,143.1190659589131,125.79872565887077,39892.397507290974,0.015346572723596928,0.010333357272866963,0.20666923899558565,141.63155272928776,3742,7948,1957,0.12128058532114991,0.00023551728715781914,109.37329220061311,94.99903765971958,74698.38166305693,0.006391385888504049,0.004603381236443191,0.09206855737393034,74.83035815004438,5096,9183,215,0.04563425440905761,4.084981167878863e-05,117.05683856343877,97.9490077765214,12956.224414597544,0.1415799645934224,0.9982589083029159,0.9305175470680813,0.9305175470680813,0.06067768223044049,0.07657141109766873,0.1774827065018692,0.16727239043562078,0.145485442136999,0.12677811700934952,0.17348215264718486,0.07225009794086744
2,20,40,0.004966615288613274,0.003678801744696135,0.07357385888271312,58.282320649925246,4893,9315,33,0.05179573736820301,2.4667265063794996e-05,111.08751904197547,88.90262929523433,7823.028551929393,0.0064631009520940376,0.004836797922777876,0.09673309748961566,75.1253764930801,4884,8614,90,0.048862181878915445,4.177167390474443e-05,109.2323228495528,90.70268253180826,13247.556904811772,0.015281179699065225,0.011222077251591382,0.22443490717320166,159.59773754590046,4304,7669,2144,0.11807731851929115,0.00023351445273009271,101.58669509693833,89.70265295593386,74057.26683810298,0.012106374980779622,0.00909516555165342,0.18189793124269998,111.4604029285968,3866,7657,466,0.11571832655179318,0.00014656430763206716,82.48203896977299,67.25198897755354,46481.714139533666,0.012209847790790315,0.008186243850616583,0.16372003484914388,145.17225049610903,5082,8899,2314,0.10563146029330764,0.00014908038193527475,136.6143235369392,124.90369402671281,47279.66725925988,0.010429563494048983,0.006590220936767318,0.1318005206197024,118.76241461438745,5170,9194,1709,0.08218551840006776,0.00010877578997652228,141.57633694340274,125.55371325103117,34497.3838220106,0.013822551815192754,0.009247379395012351,0.18494211807539118,127.6557613147832,3675,8225,1547,0.10665746598963953,0.00019106293868139862,110.69328114244392,97.5528851265479,60594.103993876706,0.005789289878451532,0.0042402954542429755,0.08480340095012415,69.97938870911446,5049,9506,129,0.041136836901055254,3.351587666890447e-05,118.28113620015448,97.70288956292907,10629.29592906583,0.14134780607970887,0.9993077132367177,0.9187247284789358,0.9187247284789358,0.06126441002920924,0.07972392540591099,0.188497075857662,0.14933508590654898,0.15061144823602177,0.12865120755175163,0.1705045454189794,0.07141230159391607
3,40,60,0.004843783369714072,0.0036213267005903767,0.07242439199708618,57.86433078508247,5000,9210,33,0.05175307056080304,2.346223703358374e-05,112.00373838361095,88.0526041557411,7440.86341680648,0.006395342532693436,0.004721279503676526,0.09442279743673285,72.45776521286196,4791,8785,90,0.0487018924645819,4.090040610648809e-05,107.09546479497828,89.15263668920294,12971.241194719529,0.014843258011465604,0.010809965437272558,0.21619291465096085,153.5476039097149,4346,7641,1942,0.10353477518880021,0.0002203223011546127,100.5331583923313,88.10260563453481,69873.48001903505,0.01086590435130542,0.00825938821672169,0.1651828789063539,101.60844043389207,3832,7699,272,0.07027499082797167,0.00011806786906722672,82.61883016464955,65.95195052891681,37444.29341435369,0.011867094865999302,0.007879146458258242,0.15757826865008276,133.8259526496959,4853,8804,2005,0.1310961829971412,0.0001408279387851758,130.886296912856,119.25352692302243,44662.47000535134,0.009989030264128463,0.006428451257036085,0.12856522271184231,115.0700900144477,5298,9149,1576,0.08194521509259428,9.978072561323708e-05,140.73960182575186,123.6536570568698,31644.670107764872,0.014043660381676423,0.009128986516727444,0.18257433053907982,128.56879016227572,3790,8154,1563,0.11347064207537105,0.0001972243967509134,111.94240980166293,98.35290878724743,62548.16182212283,0.005661184926016261,0.0041432542679505375,0.08286263462413648,69.30251771400583,5169,9373,125,0.040405461099371376,3.204901472548017e-05,120.19206546368406,99.65294723588416,10164.092233582387,0.14157638803631245,0.9901852933222628,0.8890140888422476,0.8890140888422476,0.061696969882726,0.08145972383826801,0.18906379013993424,0.1384028397518209,0.1511553549485494,0.1272337865514312,0.17887903431624133,0.07210850057102894
4,60,80,0.005100188578590244,0.0038438674077651332,0.07687507450775438,56.58197777791664,4598,8977,21,0.045156034449780065,2.6011923523095893e-05,101.61082943359479,77.05227882112267,8249.476376303073,0.010613892490663574,0.0067812390575880625,0.13562077004889997,99.48564991270732,4534,8303,1042,0.07143699692815547,0.00011265470735954378,104.38077244658619,95.80283336876771,35727.551875075005,0.015001190961080735,0.010953010101040895,0.21905372331540987,155.88574580792007,4355,7521,1988,0.11522912769415224,0.00022503572949835623,100.29636761349572,89.10263521040922,71368.30664108727,0.012841581756320747,0.009473533415250451,0.18946506471005162,111.6794804869685,3728,7496,478,0.17932744588072896,0.00016490621793569017,77.99075932785878,62.9518618012936,52298.70632051019,0.01189945422088554,0.008116542761301039,0.1623260542910269,140.69803019373808,5004,8775,2195,0.11980454624029876,0.00014159700574122423,133.8647181023283,121.05358015959636,44906.37352444648,0.00982154042372319,0.0063357421850559715,0.12671109610965556,113.69153469864023,5294,9080,1589,0.08515451040011815,9.646265467173872e-05,140.96813615013343,125.30370585706257,30592.370079953213,0.014013508710102943,0.008835143096248665,0.17669763593788568,128.04316047712766,3939,8280,1560,0.10516249311610375,0.00019637842316808958,113.76401130935086,101.90301378160156,62279.86797294687,0.005250074867070468,0.0038296333296283427,0.0765904013644757,63.04586274376709,5196,9445,62,0.042782753744777566,2.7563285865363086e-05,115.59009288293883,94.85280527168703,8741.478706782638,0.13860008432534265,0.998006581512148,0.9409444130773919,1.0627620357821825,0.06032768143886222,0.12554663717553638,0.17744188387515814,0.15189690369852174,0.14075292951860507,0.11617428508595615,0.1657590648417732,0.06210061436558701
5,80,100,0.005419943021572739,0.004118188997031496,0.08236134403186325,59.76953103525202,4504,8908,28,0.035078733858429065,2.9375782309164656e-05,100.62834038857994,75.25222558454875,9316.297657868607,0.011699775367280476,0.00732049614299234,0.14640559278642282,106.2684892369787,4461,8412,1333,0.07987803604590256,0.0001368847324180944,103.64118536495509,95.90283632635514,43411.913208071695,0.014117346600190775,0.010431525166674052,0.2086243330864085,146.57107638421766,4330,7567,1654,0.08620444364151314,0.000199299467516277,99.5494255370631,88.3026115497097,63206.254148237225,0.011726842390288518,0.008850583934001913,0.1770064435596952,106.86959969834167,3801,7590,347,0.0975947483472076,0.0001375188321007538,81.18599069405674,66.1519564440917,43613.01292096587,0.011105545204480396,0.007572228306411101,0.1514400871552249,127.42668921600442,4815,8738,1818,0.08505513993105845,0.00012333313387985958,129.03551699882937,115.60341897108087,39114.13061990399,0.009627691984481086,0.006230703235640121,0.12461037925187649,111.697850728115,5332,9075,1513,0.07329668111320835,9.26924468811669e-05,139.25835987157882,124.00366740842584,29396.678416687304,0.014399735136792727,0.00890818745740931,0.17815847995535938,130.77617244125938,3968,8399,1616,0.13024337141977854,0.00020735236999041597,115.96323050985134,103.05304779385712,65760.16865064212,0.005487346833536267,0.0040511905659403715,0.08102141503961235,67.82596171227003,5184,9353,74,0.03634925327645076,3.011097376968071e-05,119.94081905982961,98.65291766000975,9549.45783074863,0.1369200619725851,0.9985158998080774,0.9454521629201398,1.0576949730712792,0.06484408896298476,0.1399758764516914,0.16889964990783718,0.14029970576888362,0.1328665187725186,0.1151855126640704,0.17227814066256666,0.06565050680944745
6,100,120,0.005641963044706344,0.004244446289645897,0.08488978571776208,62.44915867689867,4569,9018,47,0.035662519255476414,3.1831746997832074e-05,103.09739589716683,78.74920227055702,10095.98919042701,0.011090438739522666,0.007048671350770462,0.14097485507626784,100.49161148968015,4396,8264,1105,0.0699154522112009,0.00012299783133663212,101.62129591910973,93.29905488054564,39010.88982847613,0.015135909480525374,0.011106436272446226,0.22213097561298095,155.86587416374726,4290,7572,2033,0.11028513030373667,0.0002290957411291622,99.70763145943953,88.39910451704432,72661.67720650115,0.01310515547862414,0.009812059893432026,0.1962431857920347,115.30320704376635,3685,7547,613,0.08434933465314771,0.00017174508852614958,79.0533007720906,65.14934003716559,54471.925722773034,0.011034519910654442,0.007522833299233271,0.15045819011073766,125.38535492987505,4817,8703,1755,0.08358166026863936,0.00012176062799223863,129.62573435372857,115.14883354228115,38618.48939016937,0.009763929461164007,0.006359608716686063,0.127193462790486,113.10030272086458,5230,9035,1527,0.0759817801271466,9.533431286486129e-05,139.15682306754695,123.84874541217125,30236.926418210365,0.01577048632146154,0.009667737199584504,0.19335670267530558,144.9022570271868,4033,8225,2110,0.1235518698473514,0.0002487082363653924,118.4072894140937,106.99891610094731,78882.11938351365,0.005978720089287167,0.004348487517700985,0.08697063135761728,73.1781334925324,5231,9329,165,0.043297283644571735,3.574509182676927e-05,121.15661818646852,101.59897080239483,11337.174263300965,0.13801906601801367,0.9960776148811171,0.9460612859877313,1.0570139744762457,0.06446401602120427,0.12671728171944893,0.17294007484922655,0.14973705889957148,0.12607836362454392,0.11156083445192885,0.18019063131630164,0.06831173911777437
7,120,140,0.004974840567549604,0.00367898723747074,0.07357756862848623,53.80212100960212,4624,9169,37,0.041745498484220794,2.474903807595605e-05,99.7790349928493,74.75221079661155,7848.962217751637,0.0113545624096176,0.007056910031098021,0.14113402645972,101.95764193740284,4440,8341,1227,0.06451905038384104,0.00012892608713500463,102.34094725602026,94.70280083530587,40887.89163035444,0.014830482926976191,0.010807544828879393,0.21614450391488738,151.77642347092453,4281,7573,1926,0.09770651169828384,0.0002199432230378671,99.9712744638552,89.20263816799665,69753.25838428784,0.013292109559749368,0.009963788956974192,0.19926988555837646,117.96138635278022,3668,7602,639,0.10209089576250607,0.0001766801757446738,79.38696269347406,63.30187215284965,56032.72417253711,0.012113584166097478,0.008145350945459656,0.1629022009341585,134.52166401992264,4656,8742,2002,0.11449785277518991,0.0001467389213380665,129.17347823192114,115.85342636504947,46537.09149912574,0.00888811482863559,0.00578342511577425,0.11566508141956423,100.22098558421337,5106,8942,1144,0.08331101594449564,7.899858362393299e-05,133.9551868742594,115.75342340746202,25053.77769500201,0.01336213596446049,0.00791213205226731,0.15823796101928547,120.82188663221483,4393,8659,1474,0.12407866598784846,0.0001785466775324139,116.7642591896576,107.90319123684797,56624.670492486024,0.004922418673455564,0.0035366257997426456,0.07073042408071391,57.83127113031188,5210,9550,51,0.05219709695233655,2.423020554901731e-05,113.59843327514436,92.25272837441358,7684.418574124572,0.13958923907334497,0.939686287357746,0.8837905525424692,1.1314898050485176,0.05940941709700793,0.13559588995617664,0.1771052426696684,0.15873402779684212,0.14466010809626217,0.10614163688075776,0.1595702813066377,0.0587833961966473
8,140,160,0.008027289746650724,0.005275829369570166,0.10551346673836336,76.21756422375488,4464,8477,375,0.06478876355895165,6.443737985317445e-05,101.17756027203734,90.40267365904594,20435.806770600684,0.02588828107205881,0.014965475663308352,0.29930066118740334,218.15795911208565,3888,7598,4245,0.16282096416456232,0.0006702030665641817,113.43705898222552,108.55321046116633,212549.61633414272,0.018640279936558833,0.013398728458809206,0.2679666438283823,192.96560239664302,4295,7324,3474,0.17914977609364502,0.00034746002918821853,105.68033182072615,95.5528259747991,110194.20766606326,0.012304839928941037,0.009204398503363175,0.1840825256656048,115.2806967452635,3929,7548,539,0.08501617524162142,0.00015140905783786265,83.90586681057357,69.25204812930234,48018.188454334435,0.012066484129520421,0.00801238076042488,0.16024287588532662,132.52017075741463,4694,8680,1939,0.09655481564742242,0.0001456000363192806,129.81542058338954,116.60344854695526,46175.90309837337,0.008086248701764573,0.0052053587858630415,0.10410409674757069,91.18460713765397,5305,9160,990,0.07342580716141962,6.538741532788653e-05,135.53161312493526,118.45350326232291,20737.103028000813,0.013047772696466533,0.00732078911808147,0.14641145211491063,116.02256811217723,4634,8970,1402,0.1177788270440818,0.00017024437025368888,118.42214159012173,108.2032001096103,53991.659223487055,0.00470729980770716,0.0034478464449525146,0.0689548894978991,56.08545513579585,5190,9411,22,0.04219000134683886,2.215867108456155e-05,113.0216433052534,91.35270175612662,7027.447757950516,0.15498946305335312,0.9980249420085232,0.5844496093947316,1.7110114951323543,0.0781104137703294,0.2519087276231448,0.18138126622959833,0.11973357989578932,0.11741423293001299,0.0786841202795943,0.1269627677918865,0.04580489147964436
9,160,180,0.008406191163165797,0.005505722005275768,0.11011118347098277,78.7789905856081,4365,8374,436,0.05117746382592762,7.066404958905876e-05,100.4041772940534,90.95268992577687,22410.54596447885,0.028733636490549164,0.01669051808308152,0.3338004892202859,242.4404851247712,3840,7541,4802,0.16485181593074882,0.00082562184355012,112.96306096106468,106.95316313976728,261839.4555896295,0.018688855543343874,0.01341220333811055,0.26823613344401814,193.99174191168936,4342,7348,3503,0.12219219898213797,0.00034927330442410115,106.9677349854281,96.00283928394259,110769.27360491503,0.012181020455196562,0.009110947857914756,0.18221356803269262,113.24547884013323,3860,7697,580,0.08306496186336039,0.00014837725932981784,83.823696336656,66.90197862599749,47056.677470818766,0.01144971986873512,0.007798142755767888,0.1559582425139652,128.7146260067612,4710,8729,1759,0.1006937031857543,0.0001310960847943006,127.19485268948982,112.9533405950137,41576.08927214362,0.008160181711906196,0.005275967163097891,0.105516222527413,92.39418824894182,5297,9154,1030,0.07180032156911086,6.658855550092761e-05,135.53783475313742,118.05349143197316,21118.03515988768,0.012327887503897825,0.007034515278907084,0.14068614466239704,110.3803215255858,4606,8896,1183,0.1362805930246678,0.0001519768102756304,117.33975807187944,106.50314983062381,48198.24666182512,0.004721535577555843,0.003438100817060658,0.0687599827046008,56.99209183888138,5309,9500,35,0.050459668080622716,2.229289810606662e-05,114.09843904413549,93.45276386546287,7070.016799105217,0.16118605747039597,0.9984708462298008,0.5390307955103002,1.8551815746506664,0.0803121161870315,0.2745189952872593,0.17855191592317082,0.11637655045973627,0.10938975982798282,0.07796176044931732,0.11777970716297977,0.045109194702522226
10,180,200,0.008279055620731005,0.005316625085293639,0.1063293569221672,75.62739017809459,4394,8300,424,0.07854346895150441,6.854276184598374e-05,98.95517578164348,88.90262929523433,21737.79628841969,0.02866465278117259,0.016731754802943605,0.3346251992260081,241.15781439440113,3739,7413,4767,0.1703551942755665,0.000821662316891496,111.76074987750528,106.60315278821125,260583.72294061343,0.020438960143353307,0.014731741968529574,0.2946261255453068,213.30057362408715,4370,7259,4201,0.177589042112827,0.000417751076550662,106.30793360373683,95.3028185808305,132486.45891642614,0.01403981131551521,0.010124370428717612,0.20248142000930533,125.09639860138068,3950,7665,914,0.11326585776057824,0.0001971162999545216,82.08105006733304,65.75194461374193,62513.87977576062,0.012007040382314246,0.007934004315391003,0.15867539334431582,130.90014078030902,4706,8737,1851,0.17390747230770118,0.0001441690186528636,128.26664104972156,114.00337164968182,45722.067132621065,0.007758347949320169,0.005013585207034847,0.10026873860507751,86.194223965145,5188,9102,814,0.07634845464882778,6.01919606359075e-05,131.2862337945664,114.35338200123786,19089.40555158855,0.012059545321442818,0.006838988874883741,0.13677573223579695,106.11065883418347,4526,8968,1138,0.19995467401943395,0.00014543263274896233,116.33961618048193,104.40308772128756,46122.81237644258,0.004411136993497722,0.003164152117076372,0.06328117074556945,51.2866353890591,5162,9575,23,0.07893112515501377,1.945812954456659e-05,110.0047512743489,89.25263964679037,6170.992309062511,0.16171401523027765,0.998626997301015,0.5073482567002991,1.971032691634378,0.0769010504201987,0.26625523607821927,0.18984985444289876,0.13041055493829146,0.11152890621070395,0.07206439166010048,0.11201660494787939,0.040973401301707915
