Window,TimeStart,TimeEnd,S1_Envelope,S2_Envelope,S3_Envelope,S4_Envelope,S5_Envelope,S6_Envelope,S7_Envelope,S8_Envelope
69,16.956,17.2045588,0.002241887766286888,0.0027884004187517237,0.008723360827668496,0.008370703948736697,0.0027929707972986803,0.0018517700131530786,0.0019110866382662406,0.004016005077225244
70,17.2053529,17.4539118,0.0023321750887577175,0.0025822664351325473,0.009224703108814255,0.0066417936658594,0.0028805224303882415,0.0018476859864721706,0.0021490916033176854,0.0038289233559997667
71,17.4547059,17.7032647,0.0023950852756477272,0.002664244195792094,0.008316414974725812,0.006514865960395723,0.002690381759439261,0.0019640448259684597,0.0020782283377957394,0.0037575743520187332
72,17.7040588,17.9526176,0.002466926385228718,0.0028220549786596863,0.007117521092613887,0.0070319230809286395,0.0030234869865982737,0.001957894769695129,0.0019545408439940967,0.003907009728469221
73,17.9534118,18.2019706,0.002627866838881949,0.0030694403324624834,0.009907315399370465,0.00650472907564865,0.0046172406845542795,0.002537461593272888,0.002059294977026436,0.005645559033413796
74,18.2027647,18.4513235,0.002526737641344866,0.0029443664638140296,0.008611965252911066,0.006346799940698062,0.003896448447765098,0.002691339404283853,0.0020049662663006516,0.005969917739543964
75,18.4521176,18.7006765,0.002180930346998943,0.00310862528899424,0.010357428417869498,0.00637231647905213,0.004700658008898481,0.0024739133098601366,0.002038233514183132,0.005198781946271123
76,18.7014706,18.9500294,0.002221470061220509,0.0028807548552290045,0.008287316037141175,0.006494438938577236,0.0034662338523176466,0.0019247242459633318,0.002140892782651323,0.004466005204089989
77,18.9508235,19.1993824,0.0024732653289085793,0.002999266219448899,0.010192021162808887,0.006135451287754273,0.005161576344147481,0.002203823667486926,0.0020232797666530434,0.005880724977869116
78,19.2001765,19.4487353,0.002213160705634708,0.002726289584411856,0.008895038762954352,0.006485890888792889,0.003471096752071585,0.001945689096529948,0.002216921462210765,0.004537275893122966
79,19.4495294,19.6980882,0.002782845600054811,0.0030205849960627533,0.009564510072769667,0.00648490154866237,0.004734917937419735,0.0021900587304260984,0.002476768620086759,0.006529670821172557
80,19.6988824,19.9474412,0.002366414053105473,0.002898862678382139,0.007990224588915755,0.007450366388817662,0.0037367383363903855,0.0019206009601239703,0.002106112889816654,0.004747461823685424
81,19.9482353,20.1967941,0.0023553023407323066,0.0031468445776269565,0.00872769135027619,0.007088242588871141,0.003463293448993035,0.0020108616848848737,0.0020012142660205765,0.004145239349439903
82,20.1975882,20.4461471,0.0023696009703847005,0.0028154962161284214,0.009477299116895894,0.007181796691434837,0.0040025264317207765,0.0018363618897016083,0.0020007062333953366,0.004262501525456653
83,20.4469412,20.6955,0.0020948109892047788,0.0026880175743822254,0.008470646498748595,0.007571342748872307,0.0034638675911400946,0.0016645878474918939,0.002147267995806822,0.003918972462635818
84,20.6962941,20.9448529,0.0023125219248884125,0.0030852372188722443,0.008678621973760025,0.0071468750883990975,0.003929648855296797,0.002075617473130571,0.0020479509886173353,0.0038758202526796223
85,20.9456471,21.1942059,0.00268454388169019,0.0029351692313539287,0.008689566113680823,0.007789491367378144,0.0031007576937479384,0.002066965538182175,0.001949998926538652,0.003994792657945191
86,21.195,21.4435588,0.002584435291674716,0.0027253187382850442,0.008736568703338705,0.006998357768910638,0.002988373612113481,0.0019786766535854175,0.0021474748235810093,0.004294400668140242
87,21.4443529,21.6929118,0.0024785645238773004,0.0028773409319517813,0.008350834304148867,0.008504717943513195,0.002628101886027987,0.001868260236004807,0.0021616741491597476,0.003904823094962217
88,21.6937059,21.9422647,0.00235322026627785,0.0026121151700975367,0.009215503856635873,0.006806819135910888,0.003039534588330036,0.002059531631757006,0.002154143544330662,0.00484689251056799
89,21.9430588,22.1916176,0.002176592429167452,0.0029578007232948485,0.008137839551127037,0.008084563593423022,0.0027742009837562476,0.0018754304626281604,0.0022860662112288736,0.004311300469878053
90,22.1924118,22.4409706,0.002259605151624306,0.0031493891270378367,0.008137374297748188,0.007835182492662863,0.0033080100883636863,0.001859186157145779,0.002129749681646471,0.004655876575945717
91,22.4417647,22.6903235,0.002547332081713522,0.002799109889348898,0.008956019077538513,0.0069708136537107905,0.0029619994005747933,0.0018624959218412856,0.0020450493958794605,0.0043784606343683545
92,22.6911176,22.9396765,0.0023849594629171468,0.002725728159855235,0.007930031438807002,0.008017462107695963,0.0029472407371929237,0.001848870871036527,0.0019312773175591406,0.004579436357023273
93,22.9404706,23.1890294,0.002378245610150007,0.002886696340098963,0.0077577656000687445,0.005964410217487011,0.0030091200126358907,0.002052372161242934,0.0020820291725015525,0.004503250211335374
94,23.1898235,23.4383824,0.0025858761295984105,0.0025582990266001127,0.007207919629073118,0.006182088143326991,0.0026366536816766614,0.001909858841561218,0.0023563195017922596,0.004458322642768172
95,23.4391765,23.6877353,0.002559680210375053,0.003007380164613516,0.007826658549713143,0.006322051979016446,0.0027384715747789546,0.0020313500274608495,0.0024524190295527395,0.004658213209075698
96,23.6885294,23.9370882,0.0021954945912359106,0.00266051302723554,0.00707439626643292,0.005971758637296975,0.002594440560314562,0.0019410962566726428,0.0024820366672481838,0.004754343563986812
97,23.9378824,24.1864412,0.002306739583930219,0.0027913103206184016,0.007713419546228547,0.006132291868694227,0.0026582100170270506,0.0018864388185908729,0.00204018654789941,0.004218786406860045
98,24.1872353,24.4357941,0.0024091723152954267,0.002992004064137021,0.008019710946440285,0.006311723228046249,0.002949354170940511,0.001988959090054697,0.002071789516404317,0.0042657829232981915
99,24.4365882,24.6851471,0.0024413770389359584,0.0025699663719899175,0.006691792323957918,0.007131002484267887,0.0025946628006541005,0.0018317217897055114,0.0019131393214880078,0.0045418875641631004
100,24.6859412,24.9345,0.0024903777316295835,0.002665955064401814,0.008556620071417638,0.006031145858976708,0.002860298302859065,0.001821101277162739,0.0021759896586829655,0.004376568191129743
101,24.9352941,25.1838529,0.00257732963925651,0.0027593218659031546,0.008019801763928575,0.006870180299247858,0.0026279450481876765,0.0015855700094629614,0.002517779413506814,0.004921187692304579
102,25.1846471,25.4332059,0.0023180979887320184,0.0030725859182613204,0.009115613798766147,0.006764859751228412,0.0025451400918852923,0.0016755052364081928,0.002264140288633153,0.004815137194037773
103,25.434,25.6825588,0.002505551210343469,0.002567981381459429,0.0074176920159675155,0.007595210313043841,0.002831888555116673,0.001886724278760289,0.0020249637282593793,0.0037849780276358073
104,25.6833529,25.9319118,0.0023956340893413505,0.0029852144842324488,0.008669387502158185,0.0064000286242125734,0.0035569669958037896,0.0018710729955098086,0.0020647455166485263,0.0040987096866914345
105,25.9327059,26.1812647,0.0025510712425493346,0.0027198455938279597,0.008866920962676326,0.006354715083664322,0.0037520965248192847,0.0018473535278613763,0.0018602507514178454,0.004350158749248246
106,26.1820588,26.4306176,0.002460659275610146,0.002559494587259738,0.007271402790724637,0.008646432657945591,0.003875622563516573,0.0017277318306865102,0.002107579757740224,0.004276413224943562
107,26.4314118,26.6799706,0.002632141775953801,0.002956021488329863,0.008269837462061485,0.006915287509747096,0.004433187749246539,0.0019603722734990035,0.002173190234442304,0.004262710184046023
108,26.6807647,26.9293235,0.0024878867845503187,0.002878824136926632,0.008245088261543649,0.0075892355379677204,0.0030942299472269015,0.002060977275863091,0.002173413659423119,0.0041891476734987766
109,26.9301176,27.1786765,0.0024955255062496674,0.0028173178727861122,0.008985023796500987,0.007165774362794581,0.003811042879142397,0.002137979688141337,0.0020524754043384228,0.004403460336567179
110,27.1794706,27.4280294,0.0025429707338497335,0.0027038097471141277,0.008401740965331556,0.008031077573231257,0.0030537806144738753,0.002016723629235175,0.0019205815112680014,0.004285343718845718
111,27.4288235,27.6773824,0.002261780297893606,0.0025171361566407625,0.008128076987047988,0.007322112989663949,0.00324456523359539,0.00203731584867822,0.0018223154616888043,0.004275135702604592
112,27.6781765,27.9267353,0.0020824723194536325,0.0026029911450648475,0.009020782069354727,0.007490809123760267,0.0030668815422971243,0.0019568429893440566,0.001825531793768198,0.004268044222695102
113,27.9275294,28.1760882,0.002299474786505215,0.002610861802061978,0.007763983733077084,0.00755039828933935,0.0030561277294061644,0.0020378473045787847,0.0020591914221429926,0.004385771655096944
114,28.1768824,28.4254412,0.0024446145297903604,0.0029258126267989047,0.008724262095619774,0.006689364741960295,0.0031121041904612922,0.0018830919398244383,0.0019489592323933007,0.004479719237396366
115,28.4262353,28.6747941,0.0025703010526155275,0.002853268868444312,0.007631296366017921,0.007827644945147311,0.0029976881109813397,0.0016213134065303982,0.002245944524897434,0.004629943714740066
116,28.6755882,28.9241471,0.002682015312002073,0.002835819096523404,0.009787715406626228,0.007055802294539925,0.0025621818324037173,0.0017331925691272225,0.002358901711041348,0.00454485924584789
117,28.9249412,29.1735,0.0024269074947025284,0.00293468356175877,0.008526217140952003,0.007194071764611301,0.0024151988662920723,0.001710576045377136,0.0023220261429317424,0.004418927474449625
118,29.1742941,29.4228529,0.002504466684941865,0.003032410090048021,0.009582544858407212,0.006704997961840634,0.0026208088866036573,0.0018832053596471868,0.0022451448850077265,0.004664510581377052
119,29.4236471,29.6722059,0.002624909755632265,0.0028497627753185425,0.008860628549681554,0.006632358202340409,0.0024032981222640313,0.0017903067509707582,0.0020716718911258838,0.004497929300404237
120,29.673,29.9215588,0.0025830025853248776,0.0028956467965969043,0.008109479321954287,0.0068538849303765755,0.002517767165715269,0.0017659942074552887,0.0022735169018341323,0.004056433155406948
121,29.9223529,30.1709118,0.002239725179896816,0.0030673689728946286,0.007555263479650042,0.0072378197382501844,0.0022379989964279386,0.0017346610437994061,0.0022207486069424,0.003644426853446498
122,30.1717059,30.4202647,0.0024473600532097218,0.002839125610319088,0.008769843271480017,0.006177646525025541,0.00260513975232052,0.0019724806720963295,0.0021338933730630553,0.005114592670875888
123,30.4210588,30.6696176,0.002501078535487521,0.002849536198724382,0.009256932558765963,0.007661585992431139,0.0025909840388130224,0.0018769181217150827,0.0019188748902559305,0.004066056672832336
124,30.6704118,30.9189706,0.0026060208311322057,0.002697857866931419,0.008323453137326972,0.00880224297973023,0.0026071978752319506,0.0016852795991446389,0.0021812494031781316,0.004332171247621769
125,30.9197647,31.1683235,0.0022591175184381337,0.0030008840214160067,0.00869508701679562,0.008025969563439954,0.002595083178313837,0.001733798432493707,0.0021282296006944024,0.0049831791217021795
126,31.1691176,31.4176765,0.002288062448428057,0.003055602133090396,0.008122898806385224,0.0076744848586609215,0.002336157158739274,0.0017274182504800094,0.001874717310894692,0.0045830053401011575
127,31.4184706,31.6670294,0.0024635616740538374,0.0027985759482858624,0.007862371152811805,0.007269796981599051,0.0027690649456775687,0.001941881416452459,0.0023259081993680913,0.0046464575454649255
128,31.6678235,31.9163824,0.0024698842846448575,0.002621659300842902,0.007110419223590174,0.006502090493166111,0.002332795357850098,0.0018530861926470826,0.0023030995840837135,0.004262400885643429
129,31.9171765,32.1657353,0.0029021872804882165,0.002584139585374329,0.008599545316988687,0.006502307354409693,0.002547083358458663,0.0018686929716874062,0.002887995566729959,0.0046769153073937956
130,32.1665294,32.4150882,0.0021543373359078316,0.0025546486018079508,0.007540314744484203,0.010012733364820607,0.002912940382123155,0.0018461147231073531,0.0026373618002462486,0.005086302370257493
131,32.4158824,32.6644412,0.0021447693029633392,0.002864676327703464,0.008781688266636072,0.010190070995557582,0.0030107198961952086,0.0017849042529083433,0.002023610595140935,0.0043724667792793305
132,32.6652353,32.9137941,0.002435204255240049,0.003284867237789369,0.010255399472523886,0.011618417086373928,0.0030916990986781224,0.0018989099810802319,0.002358143693004969,0.0044308307515371305
133,32.9145882,33.1631471,0.0025482676125882443,0.002996448869098657,0.009874541846424457,0.010622201431315311,0.003556305241671627,0.0018227594287492542,0.0019818197195082487,0.0046869054658374995
134,33.1639412,33.4125,0.002245790213081035,0.0028993537009545435,0.00977282020001014,0.010209759847411641,0.002909604619976687,0.0017173349179257838,0.0019712238667044446,0.004181675962512711
135,33.4132941,33.6618529,0.0023018330587612616,0.0028208259406241262,0.00887828291333432,0.008888275880175217,0.002810995701159483,0.0019337490298191643,0.0020063045300689765,0.004357940290210132
136,33.6626471,33.9112059,0.0024825234710323385,0.0024699186887724104,0.00807265721481406,0.007729983372053844,0.002736088050893136,0.0019989650433368715,0.0020793672190536124,0.004304693496161083
137,33.912,34.1605588,0.0025021576722225342,0.0026753650107639304,0.008665438832431637,0.008027188079626818,0.002525963417773264,0.001848496020754486,0.0020672125109769774,0.003908335339773621
138,34.1613529,34.4099118,0.0023978587673930147,0.0029098797044714445,0.007467375103406037,0.00697943786769283,0.0028300160415945085,0.0019292358470299987,0.0021007097592042777,0.004497147224210662
139,34.4107059,34.6592647,0.0023537028382157256,0.003051810431916926,0.008861069493457965,0.009830761039856787,0.002633331291999489,0.0019731162327594714,0.002112234267242084,0.004632723603324568
140,34.6600588,34.9086176,0.002609531229616893,0.002886501810574293,0.0076519239879615526,0.00794245774433565,0.00283653009604622,0.001836223021011385,0.002143642443144487,0.004579965370822178
