Segment,TimeStart,TimeEnd,S1_RMS,S1_MeanFreq,S1_MAV,S1_Trend,S2_RMS,S2_MeanFreq,S2_MAV,S2_Trend,S3_RMS,S3_MeanFreq,S3_MAV,S3_Trend,S4_RMS,S4_MeanFreq,S4_MAV,S4_Trend,S5_RMS,S5_MeanFreq,S5_MAV,S5_Trend,S6_RMS,S6_MeanFreq,S6_MAV,S6_Trend,S7_RMS,S7_MeanFreq,S7_MAV,S7_Trend,S8_RMS,S8_MeanFreq,S8_MAV,S8_Trend
1,0,20,0.011592561469248332,84.30011612412886,0.008960109104264273,-2.501109777945093e-06,0.02651546339597773,96.58323979674526,0.019896387052330662,4.138317690126933e-06,0.019529631482041194,111.37175571823317,0.01464360918367347,5.415840750873553e-06,0.021955412477940993,121.34442400215477,0.016227509938060828,-2.6066574514547356e-07,0.008693634752493629,134.24599124740587,0.006149883744937664,-3.1076914574678495e-06,0.022604956551677668,146.27950879983194,0.022334730969586276,1.2858140489450738e-06,0.012376458052050635,150.41356794128532,0.011895185031366634,2.395846121942502e-06,0.021046464672333568,117.05721247646812,0.02033706062495037,3.1522043182491434e-07
2,20,40,0.012283587835476758,84.24213249359647,0.009469344860035735,1.2409009033364297e-06,0.02798635391795727,95.95981668583467,0.0210758343736351,-1.1397333981078244e-06,0.02064426187853481,114.82057369267879,0.015457631566408577,6.88232104639252e-07,0.0238818159780013,124.75738875852176,0.017285894822314872,-4.300772611716919e-07,0.007256862448014734,140.7579743217868,0.005711773428628152,-3.001994269716806e-06,0.022543150448093966,149.73204118129843,0.022329819789557278,-9.502476257101073e-07,0.012288413396000291,148.53911743532115,0.011885213571570378,1.166760698691324e-06,0.02091347766517317,118.30322136508248,0.020308463732380388,3.400599229700254e-06
3,40,60,0.01245846532400127,84.49217547940115,0.009652929569188009,-3.95625638926675e-06,0.027900273211826615,92.74802620384261,0.020960975334524515,2.569800295568906e-06,0.01997319480943558,112.74975614258575,0.014773378348223148,-4.442644653495018e-06,0.024887061882174818,123.05200606441613,0.017733099495731586,1.8104116527522823e-06,0.007767045986702852,139.66031514482796,0.005952700861623983,-1.706464829736646e-06,0.02254320462879229,150.18842670843608,0.022297350176692477,4.055780379103316e-06,0.01231641741584694,149.19355745676063,0.011858128393885248,-1.51729414061241e-06,0.021157682491206,114.59818809997023,0.02038415907087552,1.8622758404726903e-06
4,60,80,0.012298532938980955,83.42936384665943,0.009438813714512606,1.1793583580677159e-06,0.027642711602835737,93.61615872458954,0.0204844462418106,-2.203982767461056e-06,0.018181436225714734,109.45774116956801,0.013731059805439746,2.101035479493247e-06,0.02236681015562226,120.8466281944461,0.016420989438157632,3.563482995259798e-06,0.006422263602488264,141.14974941466997,0.0053487690252134205,2.13791134880707e-06,0.022513803987621848,152.80883106719452,0.022321336084971215,-7.995924903101873e-08,0.01222994394472505,148.0421411855688,0.011830290188604329,2.6613567150074745e-06,0.02118256312640418,114.1667454526565,0.020399187671232877,-2.338432165372405e-06
5,80,100,0.011653007823468196,85.07798452228079,0.008929400297796309,2.7350859289364543e-06,0.026974211907539705,94.3653955491092,0.02010030913639071,7.004497448146189e-06,0.01782337284057746,104.70673437974398,0.013675663454437166,8.671418521209662e-07,0.021182680314875912,117.80177026104431,0.015616426094897756,-4.834591721226964e-06,0.006617502214072581,137.75481239458247,0.005488994329958308,2.9034808263413352e-05,0.022491210515252734,147.76242964803436,0.022306813547746673,-4.963424552837843e-07,0.0122298880564925,149.4858936989098,0.01186293375421878,2.9058798759110063e-06,0.02101864653408105,116.65038655660717,0.020320112650387138,-5.1904216438825585e-06
6,100,120,0.011221662799085088,85.09789067058662,0.008631434384181689,-1.83947228013909e-06,0.02612446557357102,94.0181961356655,0.01954026859763361,-1.3756668971755763e-06,0.01655761636768278,101.47015122766466,0.012813801881997934,-1.2044654796459315e-06,0.01940364353521042,117.43435286597827,0.014752914424680378,-1.0130442991487703e-06,0.006111915342036962,140.8468898904057,0.005258634471531803,-1.120166493055078e-05,0.022511318179853815,143.06402695339708,0.02236262766616374,2.0101014572900683e-06,0.0121082982214177,143.9493229037237,0.011828860974350828,5.104002787201007e-06,0.020976556240998055,114.8464317699683,0.020352774402445806,5.270418957933972e-07
7,120,140,0.01155359680808624,84.38359626214537,0.008883994131427438,2.9727618241096037e-07,0.026373853155096612,92.75649982779746,0.019474931248759184,-6.228056319739188e-07,0.017792972813575256,102.55981898151794,0.013716018121897955,6.523592947532294e-06,0.02098925590663654,119.07492330541291,0.015583456001588246,1.874814473489912e-06,0.006221859981871968,140.77067206339265,0.005286035056581298,-6.317878548340336e-06,0.02249230633628464,150.23323654795573,0.022327413567599763,-1.704246287513449e-06,0.012061824882970622,147.27559623445546,0.011725368636092913,-3.773761165860468e-06,0.02117587610133914,114.17153876435557,0.020379633543776057,4.912609336637783e-06
8,140,160,0.011687308881966013,84.9795950378183,0.008938197617629541,-9.400583360061408e-07,0.027119458625884926,93.0867310835518,0.020194947409172128,-7.319819505333004e-06,0.019655683374161743,108.08429705404421,0.015009587500496326,-1.3450786502816951e-08,0.02257073617706876,122.91630513016926,0.01652158567401231,4.2682953764334645e-06,0.006402150564435005,144.61027764737605,0.0052942653801866186,-6.408352173295461e-06,0.022515072268065654,150.58990701758628,0.022334084891800676,8.451480958884246e-07,0.012181019227223772,148.35984453956567,0.011832443061346041,3.0144588044129436e-06,0.021067800161603797,116.17832803811802,0.020330502219575143,5.507194526081634e-07
9,160,180,0.011542530269796727,85.64519743348004,0.008892744601945604,-9.071307056336109e-06,0.02646442478601904,93.10008741451307,0.019709340520150883,-2.72182888565312e-06,0.019441804894679032,110.10418070776471,0.01483288112368473,3.528622902875649e-06,0.023201507869955902,125.26414629088359,0.016958479932499503,-5.889084091563323e-07,0.006868271875633493,140.96507681811298,0.005484981365892396,-2.9211626401463348e-06,0.022558234162214162,146.31301849717778,0.022353559440142938,2.6963790170706033e-06,0.012210529270374687,147.37742215749793,0.011834382386341078,3.99474408071918e-06,0.021158765681263028,115.9622483296809,0.020367244141353984,1.3457327640800573e-06
10,180,200,0.011766930234899544,85.84747621811141,0.009066885896366885,-1.363965724124111e-06,0.02615666177563605,92.91666407747486,0.019603445554893784,9.786874514211891e-06,0.018374975479404428,105.3059063740693,0.013999659313083184,2.7787494325484195e-06,0.022173039648571993,118.15766682897018,0.016206701175302762,2.919749600823719e-06,0.006413245910122874,137.9717037892722,0.005315379305141949,-9.483579215430512e-06,0.022546642365952795,149.84055850411528,0.022367474981139564,-1.4055401245048226e-08,0.012187050007498248,148.21837376206705,0.011809529946396665,9.569462090998831e-06,0.021220208682890738,116.20404290045049,0.020384951864204887,1.64896188721967e-07
11,200,220,0.011432198950500483,84.9344653284985,0.008692166441673947,2.898977864584298e-06,0.025640707091504285,92.58787397698256,0.01896118004049869,4.054553032760261e-06,0.01704934251032608,106.69467792164868,0.012924170062733267,-1.1346313679983241e-06,0.021193509055619144,120.13353418011116,0.015703223314539824,1.0243725259888886e-06,0.006255828182213891,141.79179767737432,0.005305624950369253,3.630271161524784e-06,0.02256880027005793,147.34635445751172,0.022390211669181287,5.442315604048743e-07,0.012199892510820988,147.42421139730527,0.011854392205987453,-8.992414006282813e-06,0.0211655566196293,118.01834215579247,0.020411726725164774,1.5453233299213555e-07
12,220,240,0.011149479879555882,86.42472221175528,0.008544216156442328,-6.736304677401741e-06,0.025166613360412496,92.58313142485444,0.01881389733968632,4.334297838676859e-06,0.017732590975348808,105.7523701370782,0.013428524562239428,-9.621474615764235e-07,0.02174954304888806,119.62829675854081,0.0160318809569188,2.339627550288572e-06,0.0065588671505907685,140.1946498588002,0.005378693460393092,-9.789343232287956e-06,0.022570499897661703,145.89573846344948,0.022377418332340675,-1.1774226835015393e-07,0.012235884697214188,149.09976180854434,0.011875650172721859,-9.936335375540397e-07,0.02125292022980412,116.88478576371996,0.02045794985904308,1.737378977391317e-07
13,240,260,0.01128564157750621,85.01083283271012,0.008629770391105816,3.878445043966954e-07,0.025368749610001136,92.33729748884929,0.018964472392297,2.9121295099691686e-06,0.017704611180111858,105.60956235465177,0.013399173758189399,-1.5243340122286825e-06,0.0219774906818604,116.93730359522634,0.01621765140361326,2.1697522405828785e-06,0.007146029007905362,130.51579783799554,0.005543810506253723,-2.68094543899746e-06,0.02256351164081668,146.42267941791584,0.02235787121699424,3.940245240537213e-06,0.012245883397663564,151.41166850200204,0.011883614270399046,3.131559385908126e-06,0.02113378559132897,116.10640531933663,0.020450952872741707,4.7605141179529754e-06
14,260,280,0.011595505397959846,87.19285265569852,0.008886733480246179,4.944792924604994e-07,0.026441980096551333,92.66602495173274,0.019671591848322414,6.134965010125739e-07,0.019660597165905364,108.78501998380337,0.014770372622592813,-1.6114665863426755e-06,0.02345383681604927,120.89944479648649,0.017105203037522335,-4.7367093432302e-07,0.007313104079157959,133.22720969254965,0.005629657911455231,6.748963065503753e-06,0.022605984045189702,149.3497737982107,0.02237975105419893,5.153443850920077e-06,0.012321055017572998,151.07141880424146,0.01186603282906492,-1.162798522444935e-06,0.021322329677205695,116.76363480227808,0.02048208263251936,3.0350810969993084e-08
15,280,300,0.011854625775356065,87.76984859348178,0.009069011431407583,3.808983396124097e-06,0.02686862597757495,93.51482727306689,0.020068478653960692,8.133349781104566e-06,0.021429566310831732,110.37925037815809,0.015918385963867382,7.481263449869893e-06,0.025854903148914574,123.90545160486347,0.018450109418304547,2.2163307531419504e-06,0.007028512512340309,143.03853059161625,0.005620814290252134,1.2374618566230266e-05,0.022608399351171846,154.64116744215804,0.022398458689696248,-5.086426439449158e-07,0.012191236649926464,152.37853071769098,0.011767549223744291,4.149181654943458e-06,0.021434579735974724,116.22851130190665,0.020490392193766128,-1.1418832039613735e-06
