Window,TimeStart,TimeEnd,S1_Envelope,S2_Envelope,S3_Envelope,S4_Envelope,S5_Envelope,S6_Envelope,S7_Envelope,S8_Envelope
48,11.7195882,11.9681471,0.008794152554858986,0.005254645338993162,0.008867890494286039,0.0168766692157849,0.015572824698993463,0.00535198890164587,0.012232340282667285,0.03551767365053781
49,11.9689412,12.2175,0.008069560686365527,0.005492687251096227,0.008159211946831783,0.012696714958904608,0.027842453838498458,0.007107182165170868,0.013434515516676116,0.036292425461244684
50,12.2182941,12.4668529,0.007082409335775519,0.005392415723437926,0.010045379454096292,0.019424618355927903,0.02276442787584656,0.006406573770623252,0.012884805687153942,0.03651945814278066
51,12.4676471,12.7162059,0.007909713011143236,0.005150636551944654,0.007566707624114702,0.014763908195001486,0.018363456773357722,0.0057997528260823866,0.014329837276834609,0.03631986240615176
52,12.717,12.9655588,0.006345352706579599,0.005950801749522333,0.011838677190849103,0.01659350880097419,0.02887035391134174,0.006412093009867544,0.013434527266290805,0.034471833857715725
53,12.9663529,13.2149118,0.0071118827372544605,0.00575239356980302,0.01149284089743906,0.018992284544807666,0.015461222624138342,0.004945788834995275,0.012242779815519477,0.035719519290288035
54,13.2157059,13.4642647,0.006748549616451888,0.0049654853826030625,0.00870675327215216,0.013277941302958968,0.022217881133265126,0.0058171963719645114,0.01289773994507715,0.035035332102566104
55,13.4650588,13.7136176,0.006938361833549805,0.005532303828380786,0.010474157496025205,0.019570175223140328,0.023227562660271497,0.006355152787890668,0.01356334715100986,0.03604347687094115
56,13.7144118,13.9629706,0.007625078129845094,0.005157312090805346,0.010173246371341168,0.01921414393276975,0.01948838575108494,0.005689260926845847,0.012430113420113692,0.03485281258412104
57,13.9637647,14.2123235,0.007727282844932896,0.004915819994558866,0.008303856335973686,0.014381468235726736,0.028203455132367244,0.0060787242409525415,0.011929172250945776,0.03523009713866999
58,14.2131176,14.4616765,0.00693548818765511,0.005370011076714471,0.010389453795286083,0.01933979456822774,0.02210173852671181,0.006013894987371438,0.012452179949356506,0.03478178766589502
59,14.4624706,14.7110294,0.0058917281786608836,0.00476436821098966,0.00844238404901654,0.012674652882412485,0.01855632825074771,0.005903098739307618,0.012009263817987528,0.03515965929397483
60,14.7118235,14.9603824,0.006588225989870788,0.005448865295348031,0.009239146144532164,0.01685134738949417,0.028695336802336373,0.006293181833401033,0.012509443677807458,0.03554583130434859
61,14.9611765,15.2097353,0.006589240465412229,0.005314158585658869,0.010863318223613656,0.023554139288903986,0.018420634109658288,0.0056972970538504385,0.012403826905199304,0.03523397246525306
62,15.2105294,15.4590882,0.006634802812621528,0.0047229803327558835,0.006794722614607112,0.013351429885534213,0.025618187359540676,0.005414480212086296,0.011638654991594322,0.03543748651457275
63,15.4598824,15.7084412,0.006366465964834024,0.006103858986680703,0.009278540445298413,0.018709776150864867,0.024171883955364654,0.005662377958912556,0.011768634675063082,0.03430405139807996
64,15.7092353,15.9577941,0.005919681191420246,0.005255445433232973,0.009134502075967303,0.018603056086717723,0.01794118094502729,0.005126824027127189,0.011835939769212446,0.03445711779834754
65,15.9585882,16.2071471,0.006221342931182815,0.005170861113354383,0.007225038014295746,0.014274088856911109,0.02612014249672618,0.005633777010076608,0.012399273008303876,0.03408416808655081
66,16.2079412,16.4565,0.006065094690647566,0.00623423594202516,0.01248947118263498,0.023337576460345944,0.020524228389091917,0.005578636240258718,0.01228069245650122,0.03499510244218395
67,16.4572941,16.7058529,0.0062377544029995685,0.005004849110028166,0.010752368215400902,0.020378422351224224,0.0197938971120346,0.00533791371787452,0.011781466087709592,0.03438278059585224
68,16.7066471,16.9552059,0.00613448514041997,0.0059888945896663685,0.01007537819432355,0.01664095330183202,0.02612761581926674,0.005552559868831477,0.012080018695986336,0.03424697583531115
69,16.956,17.2045588,0.0057312921086547335,0.005142079362209029,0.010822877908919573,0.018602555085309058,0.015090249712230226,0.004766309066541651,0.012346289537969945,0.034736547540644064
70,17.2053529,17.4539118,0.005885392731198348,0.004922557296781272,0.008854546769290478,0.018441219660818454,0.02142482055128231,0.005579724094896824,0.01214352108695544,0.034014920000001635
71,17.4547059,17.7032647,0.0059926086017523,0.004893106375011026,0.010698330478856412,0.02782568596887588,0.024959485658173044,0.006158531063197366,0.011998813156361728,0.03489252931050301
72,17.7040588,17.9526176,0.0057735152052962,0.004782724899228642,0.010141863361925314,0.024054222764017086,0.015684596883078855,0.005227018322012095,0.011772425609859735,0.034786387216210995
73,17.9534118,18.2019706,0.005470237179556618,0.004906689277169122,0.00857302963520627,0.01714288545092798,0.026667583072623933,0.005670585944830036,0.01190220776761496,0.03431644405222114
74,18.2027647,18.4513235,0.004981778205599078,0.005428882862195021,0.011523829259319695,0.02034196589380009,0.01944528921891039,0.005537468775539935,0.012580069128900053,0.034855600001420614
75,18.4521176,18.7006765,0.006846806748872361,0.004954050913083228,0.01004462472218154,0.019307837693968155,0.01649811211998957,0.005853608232396501,0.012395157423140816,0.03429203928347967
76,18.7014706,18.9500294,0.006635657108344772,0.005356458225382128,0.01021250444147729,0.02038492552368471,0.024939573328497503,0.006027696195206165,0.012654554030522569,0.03385784113593301
77,18.9508235,19.1993824,0.006235894532397778,0.005077223116908397,0.010242573849336667,0.023678817116717734,0.015411276610676558,0.0051513161839035,0.012054785677195892,0.03380867719595247
78,19.2001765,19.4487353,0.008570426651614393,0.005642581913065557,0.007338673087915464,0.016607831559808717,0.025267567332905205,0.006470220638404674,0.011717993500063072,0.03331439071876264
79,19.4495294,19.6980882,0.008722679592930594,0.006034395127943014,0.013234645632737145,0.022767764667459056,0.026526526411292155,0.005858168244306197,0.01222136859951436,0.03320049893466557
80,19.6988824,19.9474412,0.010127598202440228,0.006342201594055582,0.01108970954695422,0.020364729835362513,0.01741917642299227,0.006142885678989336,0.011461252850154879,0.032940291679383914
81,19.9482353,20.1967941,0.0139348627574966,0.007211303547548572,0.013456887159934301,0.01627606670393372,0.02661943147480433,0.006465501835776419,0.012079610982415261,0.03372649977443966
82,20.1975882,20.4461471,0.009050402037580594,0.006763508211362139,0.013847147322015722,0.024439539473711844,0.0218015894405032,0.005596593375814225,0.012301390380866702,0.03275052210763738
83,20.4469412,20.6955,0.009628148324043148,0.005951183786686681,0.01218971298065392,0.025163541263844152,0.01693489048936256,0.006371140321184108,0.012745256524101784,0.03443368971875215
84,20.6962941,20.9448529,0.008588476116285678,0.0068367584100320275,0.01327565868571871,0.017007695895332908,0.03199329379527122,0.0071029495915975426,0.01217337731180325,0.0351416517131096
85,20.9456471,21.1942059,0.008912601120289028,0.00708120111565473,0.013729297647349563,0.02115311003823182,0.023317025734252258,0.005411208808219357,0.012324474176258602,0.03426948716275126
86,21.195,21.4435588,0.009038681557884417,0.005545548706903069,0.009982467756100418,0.01769702301000211,0.024200470492493197,0.00693105446060858,0.012695662060058772,0.033994210075389074
87,21.4443529,21.6929118,0.008036640094520075,0.005654224435689102,0.013069941439416274,0.018551358712890258,0.028569526050898388,0.007094095723500631,0.012188872230971568,0.03388944836168505
88,21.6937059,21.9422647,0.008250352847729651,0.005421110517844608,0.011684359400589974,0.023718353709948608,0.0202598184667054,0.005977269830995152,0.012258641765524443,0.0341073463179282
89,21.9430588,22.1916176,0.009163065234288972,0.0063339895331895974,0.009992072368321126,0.01636113179134109,0.028834510906292125,0.006287847241999871,0.01238468748467,0.034379804147244265
90,22.1924118,22.4409706,0.00847469849695359,0.006036222080363419,0.012056772929736235,0.02328614549380525,0.02055464689239113,0.0059294863444832495,0.012845158718299303,0.03423669978689205
91,22.4417647,22.6903235,0.008694232923556457,0.005714993219260295,0.010124172805629009,0.019487297182892584,0.021232217293871446,0.00665348259246208,0.012774113132298065,0.034051907674116096
92,22.6911176,22.9396765,0.008235218127233058,0.005758380311429427,0.01016382601368039,0.016646292035673346,0.03166991866534903,0.006226152627423276,0.013315941037979336,0.035744609657883626
93,22.9404706,23.1890294,0.008745642207046345,0.005889451711387314,0.009256380336241576,0.02026233329042664,0.019297903450931547,0.005650128282949213,0.01294628585677548,0.034621699023511934
94,23.1898235,23.4383824,0.009901959070129852,0.005643785379334814,0.010153833657414277,0.01806703081381128,0.023015670116085043,0.006449243340701895,0.012064854570794642,0.03357972795896046
95,23.4391765,23.6877353,0.0071561022208842945,0.005395294758262891,0.011150746689759903,0.018350169114717724,0.026373553723414597,0.005528223314421658,0.011971246653081183,0.03432382219802962
96,23.6885294,23.9370882,0.009001598815162616,0.005134471147736169,0.010025977360555193,0.01862423654724223,0.016423046038210955,0.0048921556628704135,0.012508148874554668,0.034753245527644014
97,23.9378824,24.1864412,0.009968626821989044,0.005433690229666572,0.008695390896982746,0.013470694177822345,0.027519343249497046,0.006420940611070568,0.012907641912605296,0.035156251806489465
98,24.1872353,24.4357941,0.007594347733395392,0.005312813357007858,0.011061423171084736,0.022197393527011295,0.02141220920907299,0.005248233720408515,0.012055140714221545,0.03462560320909975
99,24.4365882,24.6851471,0.009143605396892823,0.0051521181042127676,0.009788857350261379,0.019473494703670467,0.019986475003765717,0.005583302626400496,0.011946177389786629,0.0347430135341502
100,24.6859412,24.9345,0.00798470504771412,0.005651863856525305,0.01003937182750303,0.015280476562500603,0.028713398220439203,0.005645866259676367,0.01256589226896961,0.0343405806530304
101,24.9352941,25.1838529,0.0081444088463832,0.004742420059834486,0.011481935907860976,0.022079599523199534,0.016761387721597732,0.0057228523553208175,0.012524721633604435,0.03336478151490699
102,25.1846471,25.4332059,0.008190505280713658,0.004362943914312071,0.008173507527681105,0.014124884671655102,0.02350806863004346,0.005532672973336098,0.012159465630933336,0.033201549250290695
103,25.434,25.6825588,0.0052589104801939335,0.005117589174163558,0.011151497865518573,0.018519660963259646,0.02631247912307592,0.0050798936480631095,0.011962399812687725,0.03409564019218319
104,25.6833529,25.9319118,0.006363975847677822,0.005517038015625566,0.010818338140864341,0.018844544969439103,0.016706979422512216,0.005161990064368024,0.012879582813214458,0.03399984516403903
105,25.9327059,26.1812647,0.006451556102526013,0.004864146976931147,0.007941445917303596,0.010594808596486288,0.024594380539412288,0.005117334906498619,0.012083667816636163,0.03354067840411914
106,26.1820588,26.4306176,0.0053145570212455905,0.00459877743557879,0.011315893264255857,0.018676477312939324,0.023309089444852403,0.004640039887008333,0.012643295609466094,0.034348909629176576
107,26.4314118,26.6799706,0.0057767608025559945,0.004057797714397093,0.00878689506438744,0.01803190523391319,0.016782118727022243,0.004739680714298427,0.013078123047708235,0.03457810577473768
108,26.6807647,26.9293235,0.006921719052787611,0.004188377306653237,0.007819368898819401,0.013455513711095367,0.024727204626872633,0.005917890112347191,0.011894951123247436,0.03323519697159909
109,26.9301176,27.1786765,0.006563154915965818,0.005157892054486195,0.011830337192656321,0.01982212989819237,0.017936685558443667,0.005316268243048732,0.01249533220441264,0.03435835859674639
110,27.1794706,27.4280294,0.007156192523451619,0.004675948395311077,0.007938882330652383,0.014285864013049399,0.020264615040400925,0.005118166584234204,0.012634284124307615,0.033537563761102195
111,27.4288235,27.6773824,0.007036864467938143,0.005378949788152921,0.009864672842051577,0.013799319399883665,0.027477909758165744,0.006306042625339906,0.012827402486009743,0.03471885411422116
112,27.6781765,27.9267353,0.0070488831522070835,0.004557689118226074,0.008838788366123779,0.01756038793778156,0.01597169907976906,0.00555928564416865,0.0126976265230133,0.03371863807279059
113,27.9275294,28.1760882,0.007290836863908958,0.004358436126222142,0.007145333464222414,0.014237402375103266,0.020372098276014886,0.006464298689306389,0.013842379937433084,0.034906741824232056
114,28.1768824,28.4254412,0.006313867228036229,0.005096609885563139,0.009652881364911619,0.016809913592577188,0.019719480895744185,0.0056880332011711434,0.01352544367142824,0.0351227043984097
115,28.4262353,28.6747941,0.006735739110621871,0.0047466174677687455,0.009194756457757535,0.02055652703267848,0.01438779574546466,0.004639256450723134,0.011721748158593526,0.03517965212735773
116,28.6755882,28.9241471,0.006770615727787844,0.004665015507171015,0.008333486255326606,0.01378365349731043,0.022823148858374477,0.004922066060030968,0.011657649597250356,0.03459531721673229
117,28.9249412,29.1735,0.006953130820295607,0.005182507924573788,0.010394018198669348,0.018192233230484346,0.016616481865581578,0.004448624401370912,0.012459824296519357,0.03336158130564647
118,29.1742941,29.4228529,0.0068963725719048356,0.004836967916728416,0.009147842219126675,0.017245043876186222,0.01707707192728129,0.004992522259881788,0.012096689067631356,0.03405556980395039
119,29.4236471,29.6722059,0.006599943576814086,0.005588139436044056,0.010168861888239665,0.016095979188288517,0.020743613986868498,0.005098668942691292,0.012250477598396278,0.03310230384638996
120,29.673,29.9215588,0.006587087248264383,0.005099796055885806,0.010485045017367257,0.021049022345388094,0.01419159319023507,0.004793820900760254,0.012636249537269467,0.033751813656183294
121,29.9223529,30.1709118,0.007267454276598127,0.004632151984025106,0.008080904318558478,0.012755009419828574,0.020025667234156212,0.005198899086861688,0.011458991191277922,0.0329085498889953
122,30.1717059,30.4202647,0.006291781010034519,0.005162578156526332,0.01091717008874411,0.01642476142597408,0.02011904587672954,0.004665417232928854,0.011120568580265918,0.033701891904505475
123,30.4210588,30.6696176,0.006259179015663095,0.004869418789689895,0.010208080648087555,0.017726118039396332,0.017360709610597692,0.004934749985587166,0.011986120892034418,0.03331853872427159
124,30.6704118,30.9189706,0.008089913015876119,0.0056750281762107556,0.008651623933351874,0.018946763647925056,0.027698862260088435,0.006348229211645659,0.012083613784125431,0.03360193035232515
125,30.9197647,31.1683235,0.006961099501436636,0.005812023447508404,0.010293574829767244,0.029376420310763287,0.019936344584466532,0.006269504109591828,0.012295974495945779,0.03385407973123063
126,31.1691176,31.4176765,0.011608505857781063,0.005854008896171204,0.011376573158940919,0.027630119664875788,0.023177407149545793,0.006716949201132196,0.013545093373328355,0.034017955287512086
127,31.4184706,31.6670294,0.011376148611639575,0.006803963607329631,0.013721509580034565,0.019598924230335973,0.03689965967187709,0.006565983338115417,0.012650320213102048,0.033996445282948665
128,31.6678235,31.9163824,0.01071566076052679,0.006521903444687004,0.012712436519911802,0.024121892783949304,0.01940635861070081,0.00508404325010146,0.012301327308071423,0.03360463767302905
129,31.9171765,32.1657353,0.01078993650506736,0.006239331964155661,0.011890742594583373,0.018484371173446378,0.026729335973135194,0.006875632282035039,0.01294678331892161,0.03470874240704745
130,32.1665294,32.4150882,0.008062166951025775,0.00600382121588773,0.012407486229431965,0.019351810300103495,0.021986980863893425,0.006091793252872729,0.011783014893505694,0.0322799648166309
131,32.4158824,32.6644412,0.010702750852147743,0.005744043296302233,0.009563893436200557,0.02726183296616284,0.022425113281765698,0.007720220480900673,0.012543497863043826,0.03196121512780143
132,32.6652353,32.9137941,0.012415771959433738,0.007511175607960398,0.01506829110991576,0.020300611404915514,0.02923440404557791,0.009104860680261253,0.012817826425911203,0.033353123110879554
133,32.9145882,33.1631471,0.009033665617847679,0.006481869825093283,0.012447535270277824,0.026282559799789548,0.024597030874608402,0.006942305598918476,0.013118125349912487,0.03333974444903947
134,33.1639412,33.4125,0.011034426339113538,0.005968404234389037,0.010021082395350628,0.01921299051829216,0.02091329400178089,0.006931953524117288,0.014273616256323054,0.03570788165443412
135,33.4132941,33.6618529,0.009721252423204214,0.007625747892585799,0.013442450282039636,0.020938579515095958,0.0227282985552316,0.006755861686142371,0.014319439831583443,0.035276998480464124
136,33.6626471,33.9112059,0.0089671875726922,0.006092576044735815,0.01109583894980714,0.02217831058447999,0.01499056443673058,0.005243719153841093,0.011659909857919749,0.03329199673205489
137,33.912,34.1605588,0.008165986839363258,0.006027731339219642,0.011594593796077505,0.01484644695504954,0.02541993807652146,0.0060882402405218975,0.01187525906882347,0.0328720330909713
138,34.1613529,34.4099118,0.006770384227944918,0.00532265424683376,0.012653440803024356,0.019901566230681927,0.021781829764378948,0.004844919832223007,0.0116873535220114,0.03242555012987883
139,34.4107059,34.6592647,0.007276252737287589,0.004500448597469482,0.008712584832984028,0.01705091196736944,0.016491518722944895,0.004905277940249466,0.011706701214351805,0.0333943657276714
140,34.6600588,34.9086176,0.0068905556536582434,0.005169032750006823,0.00987152762899843,0.01365616834283464,0.025695381363398814,0.00603588462857042,0.012561984847235502,0.034921584098593486
141,34.9094118,35.1579706,0.007704969497476247,0.005605538368658691,0.011371722333423229,0.01977076699295803,0.018154307907422416,0.005105390857713849,0.01160011966317801,0.032993747783480666
142,35.1587647,35.4073235,0.008160047201056259,0.005126416313547554,0.00843449149743448,0.012936877254144226,0.017272919866786637,0.005185418574555012,0.012026625234811369,0.034208257813076404
143,35.4081176,35.6566765,0.005438994424083213,0.005773672725197758,0.011216084822904128,0.011951852179398191,0.02403452886412423,0.005689886321328057,0.012864609222723884,0.03352942853782466
144,35.6574706,35.9060294,0.006708315445996869,0.004652301089520796,0.009487710484195848,0.017216821153219243,0.015020289533096332,0.004468290150634071,0.011534419779159706,0.03368557249921216
145,35.9068235,36.1553824,0.006756965710980969,0.004753275590452083,0.008387172489244876,0.008950363988024677,0.021011955492037798,0.004332958748819496,0.010890189374448836,0.03337811900103687
146,36.1561765,36.4047353,0.0058414503959732696,0.005550677027264787,0.010815536267573322,0.016562950845449065,0.02062218717889504,0.00495837681960199,0.011619785370554544,0.03319200902940401
147,36.4055294,36.6540882,0.00708654435544441,0.006074125271723894,0.010513031799160641,0.018931250211997878,0.015070045452977413,0.004838056231270709,0.012056505740522963,0.03239919495833776
148,36.6548824,36.9034412,0.006203024214272122,0.005913797224358151,0.010170893047045304,0.013192474245949814,0.023789504225093752,0.004488660564976258,0.011876228787882807,0.03330752334417906
149,36.9042353,37.1527941,0.005072319299566915,0.005120140913453386,0.01039617201206605,0.020135402628880725,0.016576137681776727,0.004674374955810912,0.012481352062141396,0.03295634446466296
150,37.1535882,37.4021471,0.005385091002671665,0.004652154186671367,0.00740728077272144,0.01549132302211979,0.01585249781345894,0.004310446870765951,0.011933343761702608,0.03322400614374222
151,37.4029412,37.6515,0.006729002827594729,0.005514907023051307,0.009092686366390027,0.015860223433545637,0.023610157081291612,0.004954764435738853,0.011628755078596117,0.033132714142280126
152,37.6522941,37.9008529,0.005859803877896197,0.004855478169188131,0.008523917678741088,0.01723539585035363,0.015653363156627957,0.004704233352864608,0.011708598565437319,0.03315272484730311
153,37.9016471,38.1502059,0.006274885903461874,0.005052317709788245,0.007320519956261972,0.011093254202380576,0.020077793551343023,0.005119084394106165,0.011998966686474596,0.032885722861928736
154,38.151,38.3995588,0.005299674598055095,0.005247298632515172,0.010184988360326951,0.01820878944879029,0.020796429444414084,0.004711173370570575,0.010890685178903537,0.0332015082088803
155,38.4003529,38.6489118,0.0051943573082940805,0.004663592295381999,0.010085967461007034,0.014990360973034583,0.014565279085504722,0.004473860533474723,0.011335803902139504,0.03333982616045442
156,38.6497059,38.8982647,0.006665072625937382,0.004290239228378415,0.008100825907567263,0.012909053365689968,0.024009744407288338,0.005306471335022064,0.011728505957232106,0.03275108901709153
157,38.8990588,39.1476176,0.00578363536589413,0.005442102262689946,0.011309003713288447,0.020107696454203693,0.014565962733658447,0.004779641070872613,0.012018524143392445,0.03277313701548099
158,39.1484118,39.3969706,0.005065470551050561,0.00434344362365273,0.00937939887772651,0.016071878988066352,0.01751101338987917,0.00476311988513462,0.01197876413233434,0.03306559251218739
159,39.3977647,39.6463235,0.005538533622254019,0.005020509292142866,0.009530871788790082,0.014022642251183723,0.024027188373910904,0.005721309280212555,0.012325706764011493,0.03330859048466144
160,39.6471176,39.8956765,0.00481029582134856,0.005468109353211607,0.010691665958380244,0.019006808363845905,0.015897809645302,0.004636795612749444,0.011583138740585931,0.03219844030741701
