Segment,TimeStart,TimeEnd,S1_RMS,S1_MAV,S1_IEMG,S1_WL,S1_ZC,S1_SSC,S1_WAMP,S1_PeakAmp,S1_Variance,S1_MNF,S1_MDF,S1_TotalPower,S2_RMS,S2_MAV,S2_IEMG,S2_WL,S2_ZC,S2_SSC,S2_WAMP,S2_PeakAmp,S2_Variance,S2_MNF,S2_MDF,S2_TotalPower,S3_RMS,S3_MAV,S3_IEMG,S3_WL,S3_ZC,S3_SSC,S3_WAMP,S3_PeakAmp,S3_Variance,S3_MNF,S3_MDF,S3_TotalPower,S4_RMS,S4_MAV,S4_IEMG,S4_WL,S4_ZC,S4_SSC,S4_WAMP,S4_PeakAmp,S4_Variance,S4_MNF,S4_MDF,S4_TotalPower,S5_RMS,S5_MAV,S5_IEMG,S5_WL,S5_ZC,S5_SSC,S5_WAMP,S5_PeakAmp,S5_Variance,S5_MNF,S5_MDF,S5_TotalPower,S6_RMS,S6_MAV,S6_IEMG,S6_WL,S6_ZC,S6_SSC,S6_WAMP,S6_PeakAmp,S6_Variance,S6_MNF,S6_MDF,S6_TotalPower,S7_RMS,S7_MAV,S7_IEMG,S7_WL,S7_ZC,S7_SSC,S7_WAMP,S7_PeakAmp,S7_Variance,S7_MNF,S7_MDF,S7_TotalPower,S8_RMS,S8_MAV,S8_IEMG,S8_WL,S8_ZC,S8_SSC,S8_WAMP,S8_PeakAmp,S8_Variance,S8_MNF,S8_MDF,S8_TotalPower,ConcentrationIndex,PatternStability,CoContractionRatio,FlexorExtensorBalance,S1_ActMap,S2_ActMap,S3_ActMap,S4_ActMap,S5_ActMap,S6_ActMap,S7_ActMap,S8_ActMap
1,0,20,0.010416238724904475,0.007728438444449515,0.15457033467066622,125.72299149212526,5121,8546,997,0.07310181651876821,0.00010849798009189789,117.07285422143799,99.5489915686851,34412.01142521207,0.007006904623064759,0.005341589571070558,0.10683287362749079,84.38920395517356,5049,9135,83,0.040036157300470485,4.909670624906862e-05,107.65173683538795,83.54915364704812,15571.869662230101,0.014112158874324526,0.010229328739204869,0.20458864724616224,140.72420174246656,4242,7941,1602,0.10160112650225284,0.00019915301309417094,97.3253793750061,84.94913946519135,63164.823056476074,0.026162551845457054,0.018848011678427385,0.37696405217582857,275.54976993323316,4556,7484,6634,0.1609608499407857,0.0006844791178069661,105.23678769017525,95.59903158178096,217094.39233483557,0.0335439579766,0.0222632796106661,0.44527010275390677,420.01635589627955,5486,8735,9044,0.23766593619414084,0.0011251971089412363,147.94320047287732,138.3985980221599,356875.7268134439,0.007597349044704935,0.0059346941312317355,0.11869508499370184,77.91937909840418,3915,8887,94,0.048922262063645375,5.77197093790034e-05,90.28553045055115,56.049432219234546,18306.80426781695,0.015088261226977226,0.012926775925979168,0.2585381374844647,113.53407268081551,2344,6435,531,0.05872111684068744,0.000227655588558221,65.3048502274792,50.0994924921258,72204.90790019835,0.04063422190978134,0.035542860376885956,0.7108644085214478,250.1798189462798,2016,3143,5049,0.09121877721448512,0.0016511399591809274,54.087993424356945,50.0994924921258,523687.599858722,0.17174797983180723,0.9997491392079791,0.5956596781273864,0.5956596781273864,0.06739213196830623,0.045334045572313415,0.0913044044336555,0.16926936806672171,0.2170264048666067,0.04915416811693087,0.09761969926337805,0.2628997777120875
2,20,40,0.010581858682493596,0.007642305047250836,0.15284158052162783,122.40850117623225,5058,8537,1016,0.09192091693169946,0.00011197570831864717,114.43031596122735,96.35284963549863,35512.21268485959,0.007176828162729006,0.005440237053049546,0.10880152316080718,82.77460593752632,4936,8940,85,0.04237254936078876,5.150685799313198e-05,103.27915977714369,80.8523912094454,16334.993752179384,0.014567659368875836,0.010368998706712075,0.20737384087156963,137.72411280662448,4119,7902,1534,0.13158540948558156,0.0002122166946775368,92.93630810432077,80.45237937909563,67302.85085780153,0.025728096589756118,0.018020255921865746,0.36039445945604687,255.65559731142807,4385,7474,5893,0.18475432026363353,0.0006619349530929819,102.88287223716569,92.20272689561986,209927.44936149663,0.0328219941894969,0.021396466940032884,0.427916682790593,390.7620265215945,5176,8420,8266,0.25964852938069094,0.00107728329481179,143.4444577315476,135.20399865821915,341651.89987757144,0.007301454531802389,0.00558418448475195,0.1116803866499503,72.54174334996821,3936,8900,102,0.07216993704013136,5.331123514442959e-05,89.40846719915552,53.551583788074225,16907.237733688646,0.0144959494303046,0.012293320953833814,0.24585914757740693,114.59579770052122,2551,6687,714,0.07631810033460658,0.00021013254987384836,70.1430509940849,50.05148027251382,66641.88077200387,0.03865606363365001,0.03378604222055023,0.6757008599672369,237.89434686400315,2011,3086,4444,0.11286958869884485,0.001494291219307334,54.16465638246076,50.05148027251382,473902.67398132867,0.16910600232928533,0.998953192495957,0.6223978063760441,0.6223978063760441,0.06992576061701421,0.047425049148187584,0.09626424736359944,0.17001330080537055,0.21689033822241088,0.04824859006967147,0.09579038240765472,0.25544233136609124
3,40,60,0.008330902376218178,0.006149000808558505,0.12297637903722929,114.00771233870526,5760,9064,827,0.052817193822643715,6.940393261257145e-05,138.44247459936193,125.10369994188768,22010.909804558552,0.006756870248539788,0.005195397104048647,0.10390486900361755,82.86944084574036,5058,9207,80,0.03932060899316367,4.565529549451379e-05,109.98093268713656,83.3524651491314,14479.216859941835,0.013844586186610244,0.010050926660435883,0.20101258808565922,135.54289175319514,4171,7892,1364,0.09311576423312713,0.00019167256639326358,94.49069980563743,81.6024133913512,60787.44261425611,0.025328042194796948,0.018082593683614052,0.3616411778182273,261.4531563943726,4446,7363,6071,0.15436987979260408,0.0006415097117940266,104.47813058602361,94.40279196254355,203449.7451876237,0.02927227836662478,0.018972910079681174,0.37944697911742686,351.9235435989069,5334,8645,7457,0.22485508645360036,0.0008568662753130325,146.14785475168384,137.20405780996796,271748.3806827818,0.006359957073081553,0.004996673395798717,0.09993051238369116,66.6620505470058,4055,9187,39,0.05102072962118498,4.044905357536336e-05,90.30175763110701,50.151483230101256,12828.098299516412,0.01331636497383882,0.01134899087743596,0.22697310462068432,105.58387829301489,2589,6897,564,0.05607384137791122,0.0001773255757446312,69.38646531356146,50.10148175130754,56237.407691931076,0.036980300378117024,0.03243641169931274,0.6487090478489321,227.0763211901328,2013,2846,3719,0.08722579913004735,0.001367542612818441,53.789775180874244,50.10148175130754,433705.35316300986,0.17251402259231544,0.9991886576783536,0.6314569429640619,0.6314569429640619,0.059426092215171374,0.04819818746429127,0.09875636734803117,0.18067029273976654,0.20880536525418691,0.045366921666059115,0.0949884534915716,0.26378831982092193
4,60,80,0.010199795071821982,0.007363203741135199,0.14725971948773595,125.78401180477715,5430,8687,1138,0.08710576439145028,0.00010403581944670825,124.49462265444875,106.95316313976728,32994.13955499764,0.006818562862900437,0.005255869230071077,0.10511427575480396,84.0866497469165,5151,9280,106,0.040443200247990654,4.649279951472599e-05,110.28106024069913,82.75244740360677,14744.82465413917,0.015057519517783502,0.010918159127034373,0.21835672444963028,148.19770982449413,4161,7910,1833,0.08903117723496398,0.0002267288935423582,95.66855890870106,80.20237198512704,71905.28026281108,0.02682769231082583,0.019348418565251407,0.3869569267155646,279.97835316398795,4475,7459,6784,0.15912751721973928,0.0007197249885134756,103.66947169777875,92.35273133200103,228255.10327620187,0.02944184795458444,0.01865045075214744,0.3729979833014425,339.0055916916923,5145,8477,7026,0.28860909960345804,0.0008668223975908091,141.53682022175303,132.05390549421477,274905.88633426407,0.00660064203285888,0.005177117162482882,0.10353928098488756,68.76074010146091,3961,9127,36,0.0468809020777156,4.356847202542487e-05,89.78736695666035,50.20148470889498,13817.397256540396,0.013301344831610853,0.0112995135668896,0.225983587675586,107.70226962674224,2615,7062,612,0.05312119512330666,0.00017692577432694426,71.06439339718237,50.05148027251382,56110.61382574537,0.03686845469825183,0.0323149014004061,0.6462789137441405,227.17942764468614,2015,3120,3808,0.0810791136968539,0.0013592829395720964,54.12159233877261,50.05148027251382,431085.86294110457,0.1682723484682559,0.9986600064954054,0.6832386669363145,0.6832386669363145,0.0702872526985264,0.04698702744621526,0.1037620532478394,0.1848708503937126,0.20288511607575033,0.04548532507459423,0.09166017344725602,0.2540622016161059
5,80,100,0.007963041656885522,0.005827684528298539,0.11655024349060777,105.86015715369399,5612,9003,665,0.05643632996144409,6.34100321071773e-05,135.19743385231263,122.05360973547076,20109.991536163034,0.0068569292964039035,0.005274955692952018,0.10549599372278011,81.85055837983694,4939,9061,58,0.04066853992588112,4.701747852743668e-05,105.3568621311295,79.30234536684007,14911.222464614653,0.015563498116400442,0.011253385075323516,0.22506104512926678,149.80876848766061,4076,7735,1872,0.10963955047661858,0.00024222247330490924,93.70088019497204,80.3523764215082,76818.94687889378,0.02872942100970892,0.020642297080635884,0.4128337316941202,298.89795747116216,4509,7360,7277,0.20230561260914298,0.0008253796192828937,104.68675392797604,94.25278752616238,261762.63607382265,0.031132261462468686,0.019375425401112277,0.38749704745823876,346.8005142387353,5095,8546,7008,0.3019350948853615,0.0009692176914073269,141.0920746261468,130.80386852437178,307379.74612529273,0.006362230256939575,0.005004985836668432,0.10009675628427672,66.83826970947378,3918,9222,53,0.05362457694652717,4.047797376058474e-05,90.98432712496457,50.05148027251382,12837.270108151413,0.013000864499708912,0.0110190683019707,0.2203748482605805,105.54550087142721,2596,7115,620,0.059031650323376636,0.0001690224719032156,71.94669328977072,50.05148027251382,53604.14379935767,0.03692886403632746,0.03239976842942604,0.647976204125692,226.35386119941248,2008,2895,3635,0.11693807320057224,0.0013637409235624023,53.63999565596192,50.05148027251382,432499.6774012812,0.17326256995214043,0.999107030695466,0.6761614791264591,0.6761614791264591,0.054341467759870796,0.046793124831897764,0.10620857802393674,0.19605559945914722,0.2124530870803319,0.043417194746106384,0.0887206283104764,0.25201031978823296
6,100,120,0.00960847000536439,0.00687474960621665,0.13749638494864508,127.0033970618778,5701,9037,1200,0.09745227634266426,9.232269553683174e-05,139.06498331376307,125.898724645881,29281.739889488286,0.007736426367334344,0.005896778315474022,0.11793676099680307,92.51078816699898,4936,9056,241,0.050849907650476006,5.9852292301071126e-05,109.17880544869328,84.84914047818111,18983.18984031988,0.016897550698364086,0.012218786151317981,0.2443781985525083,164.34696653880656,4147,7753,2437,0.1774728490629997,0.0002855272180104842,94.64390479147912,82.59916327045092,90559.89628871258,0.03095496536345089,0.022557563080350475,0.451155831769427,330.31638079618114,4546,7390,8333,0.18497809611433974,0.0009582098657385112,107.07714787128833,95.3990336077605,303912.8340397699,0.03141571474739722,0.01960554015013851,0.39211477508532405,355.51024446757117,5045,8556,7201,0.2860352104145427,0.0009869471330898277,143.5374004853322,134.1986405677302,313027.3556541935,0.007111485617396028,0.005434575442735578,0.10869260989972936,73.74911413997881,4063,9145,119,0.06382036639515228,5.057321880533098e-05,92.6765022381962,55.59943677768851,16040.171191166351,0.01357295260995889,0.01124265078488683,0.22485529345885408,116.7903594666618,2799,7323,936,0.08531309561786136,0.00018422504218328553,78.24336499715565,50.04949299862068,58430.15891055091,0.03688519701655297,0.03233813882853997,0.646769328277923,226.95128132398753,2015,2972,3662,0.09477693126524313,0.0013605177529230155,53.839667789163414,50.04949299862068,431511.7400539393,0.16734481714749033,0.9978600324203485,0.7326757993409505,0.7326757993409505,0.06231870446598896,0.050176986360952844,0.10959429207589869,0.20076800335150366,0.203756336007484,0.046123739810522216,0.08803158275549237,0.23923035517215718
7,120,140,0.0111426263997023,0.007968186841551846,0.15935902364856866,135.33196661091333,5306,8737,1420,0.08522418873788452,0.0001241581216813228,124.5836759726695,107.65318384287937,39375.76899404675,0.0077625094323485805,0.005862270356807508,0.11724193960326981,92.04108163428265,4981,9071,208,0.07105582210446114,6.025655268536391e-05,107.83964167067867,82.25243261566956,19109.89041060386,0.01688536090771142,0.012177862473407661,0.24355004626257437,165.44334229104072,4159,7654,2414,0.12531212940428293,0.0002851154117572798,96.58154698955263,84.30249324621208,90422.10399101106,0.03616685487830494,0.02607341237476901,0.5214528250721193,389.35249400238274,4585,7538,9839,0.2900917747992424,0.001308041390395598,108.18357913608601,95.70283041118027,414835.0097874971,0.032277521441464944,0.019752811567087695,0.3950445475538323,354.47595282298386,4970,8408,7037,0.31982458731090213,0.001041838376119111,142.72269028954486,133.15393802767662,330410.8234859844,0.00761069323627662,0.005831923656981089,0.11663502355681418,78.45681513131102,4007,9015,160,0.05378984377473434,5.7922643815442506e-05,93.23143316888623,59.15174941297088,18369.7096212145,0.014689874617494977,0.0118663264554678,0.23731951017732986,138.77722593272583,3178,7643,1633,0.0947843920153365,0.00021579241423287684,90.38845317008544,50.05148027251382,68436.86211128962,0.0369638588398251,0.03232390436301711,0.6464589676711083,228.61885373826144,2018,3230,3851,0.18498761718830195,0.0013663268502739536,54.32909070698855,50.05148027251382,433319.7836613527,0.16682060049986122,0.999351665287873,0.7860587750645295,0.7860587750645295,0.06815091206217269,0.04747732524891153,0.10327482095156976,0.22120495276073998,0.1974168787890925,0.04654878184657775,0.08984671273623518,0.22607961560470063
8,140,160,0.009817111446843763,0.007082246233017226,0.14163511150000715,125.28709541786132,5454,8867,1171,0.08834159081826556,9.637567673155649e-05,133.87622356320884,120.05831764020955,30562.35853915165,0.0076403050556743315,0.005805317009519717,0.1160982963431813,91.02205681816736,4990,9020,191,0.05106154166477538,5.837426133067053e-05,107.92103889571851,84.10582685165868,18511.466427755146,0.017201810598215777,0.012323060660026395,0.24644413836775242,166.34966563275404,4152,7579,2445,0.19186899981931896,0.0002959022874278587,95.10027528298343,82.90574370989897,93835.62448818321,0.037682221914494725,0.027759441412054785,0.5551503647592442,417.92617408545374,4637,7414,10643,0.23905697385393943,0.0014199498458013133,110.0395867525505,98.05679337461514,450290.1330228286,0.031313450414609416,0.019565023107690836,0.3912733528579178,351.95839657811024,5080,8437,7029,0.2699736122110751,0.000980532125824157,142.24193100005488,131.75912827236658,310943.33556697844,0.008281798563450368,0.006186559266370411,0.12372261323092641,85.18554750785292,4037,8859,352,0.09141904383056548,6.858818047715732e-05,99.15454965857887,69.60482222206235,21750.473209554675,0.014918193198410305,0.011943513544528004,0.2388537219582655,146.51485975119908,3362,7792,1964,0.09609785349829265,0.00022255248545960065,95.22511656005716,50.05346770422731,70575.16051327757,0.03650971085980123,0.03199154292236927,0.6397865309657069,225.07089392849764,2014,3095,3608,0.15548081318583154,0.0013329589870064787,54.04899784439851,50.05346770422731,422703.85913894046,0.16768716479892962,0.9941971996513637,0.794758768534437,0.794758768534437,0.060093259638639256,0.046768424491774305,0.10529704955785335,0.230663322661635,0.19167830742634195,0.05069518402058464,0.09131839462815461,0.22348605757501688
9,160,180,0.014843746620510932,0.009963881917602571,0.19927174471595782,179.00117629096982,5486,8725,2906,0.16970814230704678,0.0002203368136773908,136.68482445836628,123.35364818410748,69878.08255116662,0.009111180836358226,0.006805265204840169,0.13610127878247616,113.18779353820042,5172,8914,688,0.07579990353487462,8.301361621093074e-05,120.66183621293777,97.35287921137304,26327.113611398818,0.020856650496413647,0.014832766318209525,0.2966465527830036,206.15546648521078,4276,7603,3857,0.18086037182050646,0.00043499986988341426,101.15018689728429,89.20263816799665,137956.77767205113,0.04656306336796287,0.03346144937474643,0.6692091950478272,512.009188668578,4686,7579,12128,0.37913164095514124,0.002168118870132912,112.19375773840474,98.95292653277208,687601.7986250649,0.032728567952811795,0.020271848110230053,0.4054249714065673,358.71038790616115,4981,8287,7194,0.3974251679219733,0.0010711591570045443,139.61575902876535,129.50383007573507,339709.67787614034,0.010340793489078565,0.007518799008855856,0.15037153280754917,108.56508831086556,4271,8804,866,0.08654129567324564,0.00010693199918977519,105.54625839262131,81.40240747617632,33912.64011689359,0.01581333969959177,0.012510413099437935,0.25020086207948655,163.78779502108856,3574,8148,2479,0.10408300095839128,0.000250061708637577,101.15698910801585,50.35148914527614,79305.09853268065,0.036270435470682004,0.03171201726617184,0.6342215876654169,227.04728165742057,2038,3499,3802,0.1355205620023409,0.0013155443657136578,54.616771008513595,50.05148027251382,417214.5192299019,0.1623955842015028,0.9981521417828404,0.96029037585677,0.96029037585677,0.07957928189017581,0.04884624122639206,0.11181525200959316,0.24963071926255312,0.1754621660935448,0.05543835670829798,0.08477739816981636,0.19445058463962675
10,180,200,0.012798641326690972,0.00876507287800625,0.17529627301957101,145.8510188878652,5156,8540,1774,0.16776426318353446,0.00016380520873980435,125.78761942876456,107.80318827926054,51949.52993824502,0.00829916122354688,0.006232522225357424,0.12464675797029014,97.4749611409003,4901,8943,369,0.07199762955724003,6.887607699780875e-05,110.74721934050558,86.70256422831065,21843.504559797726,0.019725419271239747,0.013792282985424578,0.2758375015731897,188.66137993822392,4239,7651,3248,0.1757143460146955,0.00038909216047109177,99.01363013173349,87.80259676177249,123397.50972899102,0.0440429151246554,0.03174309340254306,0.634843092011307,478.7985331794808,4607,7520,11538,0.3363730827032886,0.0019397783617366936,110.50686669415191,96.35284963549863,615185.4074229641,0.027241199872924216,0.016175778050488674,0.32350599303715516,277.2866314152347,4673,8412,5131,0.248616896709708,0.0007420829670096545,137.95844712891537,127.50377092398625,235345.75980770958,0.009028612224983086,0.006687202258378154,0.13374008968746798,94.1014575112466,4153,8755,521,0.07984326845867375,8.151583619557351e-05,101.27568194661588,74.35219896626178,25852.10449326815,0.01507060919204393,0.011945689188769154,0.23890671790030066,150.81266898824327,3410,7845,2100,0.09193027481155105,0.00022712325824761695,98.02045688725516,50.05148027251382,72030.34991853227,0.03613456347580801,0.031624658006503194,0.6324744541450456,223.54882469580247,2024,3284,3636,0.10141862677514527,0.0013057066734177662,54.27928291831702,50.05148027251382,414094.5727130579,0.16558041973132043,0.9986456152639407,0.9701760700317671,0.9701760700317671,0.07426342128657396,0.04815543232578486,0.11445567416124466,0.25555662332454376,0.158065582969015,0.05238803214984572,0.08744639144938324,0.20966884233360875
